"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","X1_lonely_1_before_1","X1_lonely_1_before_2","X1_lonely_1_before_3","X1_lonely_1_after_1","X1_lonely_1_after_2","X1_lonely_1_after_3","X2_lonely_1_before_1","X2_lonely_1_before_2","X2_lonely_1_before_3","X2_lonely_1_after_1","X2_lonely_1_after_2","X2_lonely_1_after_3","X3_lonely_1_before_1","X3_lonely_1_before_2","X3_lonely_1_before_3","X3_lonely_1_after_1","X3_lonely_1_after_2","X3_lonely_1_after_3","X4_lonely_1_before_1","X4_lonely_1_before_2","X4_lonely_1_before_3","X4_lonely_1_after_1","X4_lonely_1_after_2","X4_lonely_1_after_3","X5_lonely_1_before_1","X5_lonely_1_before_2","X5_lonely_1_before_3","X5_lonely_1_after_1","X5_lonely_1_after_2","X5_lonely_1_after_3","X6_lonely_1_before_1","X6_lonely_1_before_2","X6_lonely_1_before_3","X6_lonely_1_after_1","X6_lonely_1_after_2","X6_lonely_1_after_3","X7_lonely_1_before_1","X7_lonely_1_before_2","X7_lonely_1_before_3","X7_lonely_1_after_1","X7_lonely_1_after_2","X7_lonely_1_after_3","comp_1_p","comp_2_p","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","control_loneliness_1","control_loneliness_2","control_loneliness_3","comp_1_c","comp_2_c","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","comp_1_e","comp_2_e","participantId","random_int","condition"
"2024-04-09 05:04:44","2024-04-09 05:06:59","0",585,"100","134","1","2024-04-09 05:07:00","R_7DVyZFi2s3Go241","","","","",542,544,"anonymous","EN","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ADA5FFDA5CFF45D69A0F351871A21C67","",""
"2024-04-09 05:03:24","2024-04-09 05:07:01","0",575,"100","216","1","2024-04-09 05:07:01","R_3f6E1idSOa1uqzz","","","","",532,534,"anonymous","EN","1","2","2","C960CD7AE60646FE8A1661C92A2640B2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I meant I used a AI app for work not for companionship.","2","","6","N/A","49","2","","50","0","0","0","1","1","","","","","","","","","","C960CD7AE60646FE8A1661C92A2640B2","58","Control"
"2024-04-09 05:04:52","2024-04-09 05:07:08","0",586,"100","136","1","2024-04-09 05:07:08","R_1wnKl3WMGpCpGRw","","","","",371,372,"anonymous","EN","1","2","2","31D4175571A14F4E84BF88D248E92969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","research for a book","1","","3","","60","4","","73","7","0","8","1","1","","","","","","","","","","31D4175571A14F4E84BF88D248E92969","6","Control"
"2024-04-09 05:06:17","2024-04-09 05:07:14","0",587,"100","57","1","2024-04-09 05:07:14","R_2u0G5vXkBKm2Qwx","","","","",543,545,"anonymous","EN","1","2","2","7CF68364FE8D43CFAC22A4F17CD4D023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","50","1","","3","80","10","30","1","1","","","","","","","","","","7CF68364FE8D43CFAC22A4F17CD4D023","71","Control"
"2024-04-09 05:08:12","2024-04-09 05:09:10","0",588,"100","57","1","2024-04-09 05:09:10","R_7NUsP4TmcSIUnxl","","","","",544,546,"anonymous","EN","1","2","2","A09E5BE893AD458F962CAFB15189D7D7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","55","7","","67","92","98","100","1","1","","","","","","","","","","A09E5BE893AD458F962CAFB15189D7D7","59","Control"
"2024-04-09 05:08:32","2024-04-09 05:09:35","0",589,"100","63","1","2024-04-09 05:09:36","R_2qmuAcKntFVxNUq","","","","",545,547,"anonymous","EN","1","2","2","98D7F86E7D03430D8B240B0A43ED7517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","36","4","","72","19","8","7","1","1","","","","","","","","","","98D7F86E7D03430D8B240B0A43ED7517","41","Control"
"2024-04-09 05:08:32","2024-04-09 05:09:53","0",590,"100","80","1","2024-04-09 05:09:53","R_1HUmXen3YC4mkM4","","","","",546,548,"anonymous","EN","1","2","2","6821E387EE80466A990A698DE13133B6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","46","4","","10","0","0","0","1","1","","","","","","","","","","6821E387EE80466A990A698DE13133B6","71","Control"
"2024-04-09 05:00:34","2024-04-09 05:09:59","0",591,"100","565","1","2024-04-09 05:09:59","R_5TABjPeWlCi7CGw","","","","",547,549,"anonymous","EN","1","2","2","E2535462B06A4339BE7155FC0D200936","15","0","10","15","0","10","15","0","10","15","0","15","15","0","15","15","0","20","15","0","20","15","0","25","15","0","20","20","0","30","20","0","30","20","0","30","20","0","30","20","0","30","1","1","2","","4","FTM transgender","3","","49","8","2 year Associates","100","","","","","","","","","","","","","","","E2535462B06A4339BE7155FC0D200936","93","Prediction"
"2024-04-09 04:54:30","2024-04-09 05:10:30","0",592,"100","960","1","2024-04-09 05:10:31","R_36mA1F70uyCl8Nc","","","","",394,395,"anonymous","EN","1","2","2","C9A4E24CA96949D0A3E40C441E761BB7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","working and studying","2","","2","","27","4","","61","","","","","","4","1","0","4544-9372-9865-8849","0","0","0","1","2","C9A4E24CA96949D0A3E40C441E761BB7","68","Experience"
"2024-04-09 04:51:04","2024-04-09 05:10:30","0",593,"100","1166","1","2024-04-09 05:10:31","R_6Toqhhrq6C3JUcN","","","","",548,550,"anonymous","EN","1","2","2","2CBD9E8B05534D8A8416F4AA2F19A2C2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","48","5","","75","","","","","","70","70","70","9999-5913-4463-3127","70","70","70","1","1","2CBD9E8B05534D8A8416F4AA2F19A2C2","45","Experience"
"2024-04-09 05:07:07","2024-04-09 05:10:39","0",585,"100","212","1","2024-04-09 05:10:40","R_3z60gLe7OnMAnWd","","","","",542,544,"anonymous","EN","1","2","2","ADA5FFDA5CFF45D69A0F351871A21C67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","39","4","","69","41","30","21","1","1","","","","","","","","","","ADA5FFDA5CFF45D69A0F351871A21C67","28","Control"
"2024-04-09 04:51:03","2024-04-09 05:10:50","0",594,"100","1186","1","2024-04-09 05:10:50","R_23VotWLVo0MJJRC","","","","",549,551,"anonymous","EN","1","2","2","1F45A1E927404BE58CE83E01DADB466E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","for a study","2","","1","","38","3","","40","","","","","","82","65","75","8052-1811-2127-1189","50","59","59","2","1","1F45A1E927404BE58CE83E01DADB466E","5","Experience"
"2024-04-09 05:01:34","2024-04-09 05:10:51","0",595,"100","556","1","2024-04-09 05:10:52","R_8ozsqksomWka8FT","","","","",550,552,"anonymous","EN","1","2","2","870E4B17395D405F996FC9CD51887A76","90","90","90","0","0","0","80","80","80","0","0","0","75","75","75","0","0","0","70","70","70","0","0","0","60","60","60","0","0","0","50","50","50","0","0","0","40","40","40","0","0","0","1","1","2","","1","","3","","32","1","","100","","","","","","","","","","","","","","","870E4B17395D405F996FC9CD51887A76","97","Prediction"
"2024-04-09 04:48:56","2024-04-09 05:11:37","0",596,"100","1361","1","2024-04-09 05:11:38","R_2eVPYRkuzNiOOhS","","","","",551,553,"anonymous","EN","1","2","2","859637A2BD5949DF95C047186873A69D","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","62","4","","35","","","","","","70","15","25","6007-1135-6714-8758","60","10","10","1","1","859637A2BD5949DF95C047186873A69D","28","Experience"
"2024-04-09 05:07:16","2024-04-09 05:12:02","0",597,"100","285","1","2024-04-09 05:12:03","R_3SCcsSsGe1EDTzk","","","","",552,554,"anonymous","EN","1","2","2","85B9E73AB52A4AFDB851E30F50FC5B84","100","94","97","90","93","94","92","91","92","90","90","88","90","89","87","86","84","86","86","83","83","83","84","84","89","89","87","87","89","87","88","89","86","85","85","87","88","87","85","90","88","86","1","1","1","I used it for loneliness.","2","","3","","51","4","","75","","","","","","","","","","","","","","","85B9E73AB52A4AFDB851E30F50FC5B84","100","Prediction"
"2024-04-09 05:09:36","2024-04-09 05:12:37","0",598,"100","181","1","2024-04-09 05:12:38","R_3uZLfGUtnXnq8hP","","","","",553,555,"anonymous","EN","1","2","2","577E89BDF2FC4EED92C84DF58663F97C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","50","5","","75","60","0","0","1","1","","","","","","","","","","577E89BDF2FC4EED92C84DF58663F97C","25","Control"
"2024-04-09 04:54:46","2024-04-09 05:12:40","0",599,"100","1073","1","2024-04-09 05:12:40","R_3pAwhnSqFGxwnDr","","","","",554,556,"anonymous","EN","1","2","2","F4EC577D0AE44D6EA1E498533D5C8C76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I have used them in studies before.","1","","3","","44","3","","83","","","","","","0","0","0","0623-0332-0754-6107","0","0","0","1","1","F4EC577D0AE44D6EA1E498533D5C8C76","47","Experience"
"2024-04-09 05:11:42","2024-04-09 05:12:50","0",600,"100","68","1","2024-04-09 05:12:51","R_1uVTFv3lLE0xi49","","","","",555,557,"anonymous","EN","1","2","2","DF5E6DF781444634BFCFB953677B38F2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","2","","31","5","","56","11","68","81","1","1","","","","","","","","","","DF5E6DF781444634BFCFB953677B38F2","15","Control"
"2024-04-09 04:55:03","2024-04-09 05:12:56","0",601,"100","1073","1","2024-04-09 05:12:56","R_3zRhJAr8GlCo481","","","","",556,558,"anonymous","EN","1","2","2","09228F2CD6294CF1AEA7171816AABA1F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","63","5","","74","","","","","","0","0","0","4794-9588-0659-3830","0","0","0","1","1","09228F2CD6294CF1AEA7171816AABA1F","69","Experience"
"2024-04-09 05:07:24","2024-04-09 05:13:27","0",602,"100","362","1","2024-04-09 05:13:27","R_24xiLb6rSCFzbGQ","","","","",557,559,"anonymous","EN","1","2","2","CE3D68BEAB7F4C2692E912DDAEA7894C","0","3","0","0","2","0","0","3","0","0","2","0","0","3","0","0","1","0","0","3","0","0","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","1","1","2","","2","","3","","49","4","","75","","","","","","","","","","","","","","","CE3D68BEAB7F4C2692E912DDAEA7894C","95","Prediction"
"2024-04-09 04:55:44","2024-04-09 05:14:01","0",562,"100","1096","1","2024-04-09 05:14:01","R_3DuWmeXcqyYkKGN","","","","",520,522,"anonymous","EN","1","2","2","1B4A5679362942609266EE220EE35C7B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Enhance productivity","2","","3","","49","3","","71","","","","","","55","35","43","2603-5215-4362-2840","60","63","63","1","1","1B4A5679362942609266EE220EE35C7B","78","Experience"
"2024-04-09 05:12:37","2024-04-09 05:14:15","0",603,"100","98","1","2024-04-09 05:14:15","R_2nkKpJibW4yFNXr","","","","",558,560,"anonymous","EN","1","2","2","DF85431D41AF4BBE81CEEB0B5A145E09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","34","5","","30","5","14","8","1","1","","","","","","","","","","DF85431D41AF4BBE81CEEB0B5A145E09","45","Control"
"2024-04-09 04:53:12","2024-04-09 05:14:32","0",604,"100","1279","1","2024-04-09 05:14:33","R_8Kr2hoZ5R4aRglx","","","","",559,561,"anonymous","EN","1","2","2","48BFA75FF0F649DDB95F36CEDEB68755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","When i first started it was just a companion app like Replika but not the way it is now, these days im chat gpt if I need a good push of inspiration. A.I can help so much and it responds real time.","1","","1","","20","1","","90","","","","","","0","0","0","3353-7546-1419-2803","0","0","0","1","1","48BFA75FF0F649DDB95F36CEDEB68755","62","Experience"
"2024-04-09 05:09:28","2024-04-09 05:14:36","0",605,"100","308","1","2024-04-09 05:14:37","R_261f9EPBwjZVfFL","","","","",560,562,"anonymous","EN","1","2","2","EE57C02184CF4ED3B7C0723E162921D2","94","95","95","95","95","95","94","94","94","94","94","94","94","94","94","90","90","90","90","90","90","88","88","88","88","88","88","88","88","88","88","88","88","86","86","86","86","86","86","84","84","84","1","1","1","helpdesk for various reasons","2","","3","","51","4","","65","","","","","","","","","","","","","","","EE57C02184CF4ED3B7C0723E162921D2","80","Prediction"
"2024-04-09 04:56:12","2024-04-09 05:15:11","0",606,"100","1138","1","2024-04-09 05:15:12","R_3vesIcH3COioy53","","","","",561,563,"anonymous","EN","1","2","2","B79D445EB93F49078DD9D1AD49582BD2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","36","1","","80","","","","","","8","0","10","5406-5356-3427-5393","0","0","0","1","1","B79D445EB93F49078DD9D1AD49582BD2","29","Experience"
"2024-04-09 05:14:03","2024-04-09 05:15:40","0",607,"100","96","1","2024-04-09 05:15:41","R_4A5urNHpp2TQg81","","","","",562,564,"anonymous","EN","1","2","2","BB4425B8968743B58AB851EB0E2A9FA9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","27","3","","23","83","60","75","1","1","","","","","","","","","","BB4425B8968743B58AB851EB0E2A9FA9","35","Control"
"2024-04-09 05:12:50","2024-04-09 05:16:30","0",608,"100","220","1","2024-04-09 05:16:31","R_7DUzMZDUcYEuL24","","","","",563,565,"anonymous","EN","1","2","2","BEDB2C6421C34A718B280E47C973E806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","On a survey platform I did one study/survey using an AI app. That was the only time I've used one.","2","","3","","52","1","","25","80","75","85","1","1","","","","","","","","","","BEDB2C6421C34A718B280E47C973E806","13","Control"
"2024-04-09 05:15:51","2024-04-09 05:16:54","0",609,"100","62","1","2024-04-09 05:16:55","R_5Rb2OZOAlJBWkro","","","","",564,566,"anonymous","EN","1","2","2","944F9EC7FFF148FDA8CE659AF82CB9A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","28","3","","62","0","0","0","1","1","","","","","","","","","","944F9EC7FFF148FDA8CE659AF82CB9A8","36","Control"
"2024-04-09 04:45:59","2024-04-09 05:17:15","0",610,"100","1875","1","2024-04-09 05:17:15","R_22mwMyrlQaLFfbQ","","","","",565,567,"anonymous","EN","1","2","2","D8CFF96DD33243A39CB6B4A838667ED3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","1","","40","4","","100","","","","","","0","0","26","4735-5633-9945-6667","0","8","18","1","1","D8CFF96DD33243A39CB6B4A838667ED3","49","Experience"
"2024-04-09 05:15:45","2024-04-09 05:17:16","0",611,"100","90","1","2024-04-09 05:17:16","R_36KRS8rofPgPj1L","","","","",566,568,"anonymous","EN","1","2","2","C5D221F3F24D4FC69E19B762A31A72F7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to help debug code","1","","2","","44","4","","57","0","0","0","1","1","","","","","","","","","","C5D221F3F24D4FC69E19B762A31A72F7","58","Control"
"2024-04-09 05:00:08","2024-04-09 05:17:30","0",612,"100","1042","1","2024-04-09 05:17:31","R_7nd6CVNHEnRlBjb","","","","",567,569,"anonymous","EN","1","2","2","11316DAF4C0C4F738B0B9AD73C88CB3E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","33","5","","37","","","","","","35","62","10","1185-1850-7896-5363","35","63","18","1","1","11316DAF4C0C4F738B0B9AD73C88CB3E","76","Experience"
"2024-04-09 05:17:11","2024-04-09 05:18:33","0",613,"100","81","1","2024-04-09 05:18:33","R_2E73MDfuVAvj8rv","","","","",568,570,"anonymous","EN","1","2","2","5AAA0DED16E64782A06426DBFA37ADC7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","ive used ChatGPT at work","1","","3","","38","5","","54","39","39","48","1","1","","","","","","","","","","5AAA0DED16E64782A06426DBFA37ADC7","15","Control"
"2024-04-09 05:17:05","2024-04-09 05:19:22","0",614,"100","137","1","2024-04-09 05:19:23","R_3cUt872kVG1kijQ","","","","",569,571,"anonymous","EN","1","2","2","828E2A52D0464DA7A578F8E46E3DACCB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I used it for a survey similar to this, I use AI regularly but I have only used AI companions for studies.  ","1","","3","","45","3","","70","0","0","0","1","1","","","","","","","","","","828E2A52D0464DA7A578F8E46E3DACCB","33","Control"
"2024-04-09 05:14:01","2024-04-09 05:20:07","0",615,"100","365","1","2024-04-09 05:20:08","R_1HkpLTG5M2pDOms","","","","",570,572,"anonymous","EN","1","2","2","02673988CCD94CD29BC5AA5599730EE4","55","53","55","71","67","67","63","61","64","59","59","59","71","70","67","68","68","69","79","79","82","81","80","82","82","82","83","83","83","84","87","89","91","88","86","87","100","100","100","100","100","100","1","1","1","I was curious","2","","3","","61","1","","0","","","","","","","","","","","","","","","02673988CCD94CD29BC5AA5599730EE4","85","Prediction"
"2024-04-09 05:02:23","2024-04-09 05:20:10","0",616,"100","1067","1","2024-04-09 05:20:11","R_8iUB8gSXiKO4TjH","","","","",571,573,"anonymous","EN","1","2","2","D1C3AA5CE5094A38933E5FF10697F325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","41","5","","95","","","","","","2","2","5","7599-2777-5931-4777","1","1","3","1","1","D1C3AA5CE5094A38933E5FF10697F325","29","Experience"
"2024-04-09 05:03:44","2024-04-09 05:21:10","0",617,"100","1045","1","2024-04-09 05:21:10","R_2P6Ctm6dVXdHWqL","","","","",572,574,"anonymous","EN","1","2","2","2B6AF3B9BB3742119B5617F8B98D6DC7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Just for amusement/to pass the time","2","","3","","40","4","","73","","","","","","39","50","63","2095-6990-2856-7718","15","39","42","1","1","2B6AF3B9BB3742119B5617F8B98D6DC7","52","Experience"
"2024-04-09 05:19:08","2024-04-09 05:21:11","0",618,"100","123","1","2024-04-09 05:21:12","R_6oiN1s2GA2ycRAe","","","","",573,575,"anonymous","EN","1","2","2","0E04B3F56215429AAB1015884C559456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To feel less lonely and also to work on my social skills in general.","2","","3","","25","1","","67","82","73","96","1","1","","","","","","","","","","0E04B3F56215429AAB1015884C559456","61","Control"
"2024-04-09 05:00:34","2024-04-09 05:21:30","0",619,"100","1255","1","2024-04-09 05:21:30","R_7PxyZ87I13iqdO1","","","","",310,310,"anonymous","EN","1","2","2","076C84CD834A4EC3A5D6ECE1E4C5EFB1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I have interacted with an AI chatbot to do a store return and I used AI app to tweak a petition I was preparing","2","","3","","77","1","","35","","","","","","0","0","0","0195-6135-9806-2755","0","0","0","1","1","076C84CD834A4EC3A5D6ECE1E4C5EFB1","4","Experience"
"2024-04-09 05:21:42","2024-04-09 05:22:47","0",620,"100","64","1","2024-04-09 05:22:47","R_7r6UrcEb1Kd6Z3L","","","","",574,576,"anonymous","EN","1","2","2","6E2A1B9B9C9246C5958862B5F53E19FC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","31","3","","30","70","50","70","1","1","","","","","","","","","","6E2A1B9B9C9246C5958862B5F53E19FC","31","Control"
"2024-04-09 05:12:33","2024-04-09 05:22:50","0",621,"100","616","1","2024-04-09 05:22:51","R_7EWopSOsHg931lY","","","","",575,577,"anonymous","EN","1","2","2","53BE6A9FC3C846F58424DF7D57A99C2B","40","35","35","15","10","18","35","35","35","25","20","24","30","30","35","25","20","30","31","30","35","22","18","28","30","32","35","25","15","29","30","30","36","25","16","28","36","32","37","25","18","24","1","1","1","I have used an AI app like Siri or Alexa to do simple tasks like set a timer or turn the lights on, change the heat settings, or ask about the weather for the day.","1","","3","","50","3","","100","","","","","","","","","","","","","","","53BE6A9FC3C846F58424DF7D57A99C2B","82","Prediction"
"2024-04-09 05:22:03","2024-04-09 05:23:29","0",622,"100","86","1","2024-04-09 05:23:30","R_7XHD5fkqgf1LLoZ","","","","",576,578,"anonymous","EN","1","2","2","4A6B19005318406EA6ADB00DF70122F3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","36","7","","33","25","32","35","1","1","","","","","","","","","","4A6B19005318406EA6ADB00DF70122F3","54","Control"
"2024-04-09 05:22:09","2024-04-09 05:23:28","0",623,"100","78","1","2024-04-09 05:23:30","R_2jFyW5pOl4PM1cB","","","","",577,579,"anonymous","EN","1","2","2","3F5B2C40D20A42489B22829243F18CD5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","35","4","","100","75","80","90","1","1","","","","","","","","","","3F5B2C40D20A42489B22829243F18CD5","17","Control"
"2024-04-09 05:02:19","2024-04-09 05:24:19","0",624,"100","1319","1","2024-04-09 05:24:19","R_7IXKzOxg4rGPYgL","","","","",578,580,"anonymous","EN","1","2","2","6C11358E34F64DC78F4AA64210234CE2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","45","7","","60","","","","","","90","0","50","1310-8019-4691-2372","70","0","40","1","1","6C11358E34F64DC78F4AA64210234CE2","6","Experience"
"2024-04-09 05:05:21","2024-04-09 05:24:24","0",625,"100","1143","1","2024-04-09 05:24:25","R_7irn57DPgdTDvDk","","","","",579,581,"anonymous","EN","1","2","2","B5DDA814AAA24F87924B5E6ABA505559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","54","4","","68","","","","","","0","0","0","2424-1949-7546-8627","0","0","0","1","1","B5DDA814AAA24F87924B5E6ABA505559","7","Experience"
"2024-04-09 05:20:49","2024-04-09 05:24:41","0",626,"100","231","1","2024-04-09 05:24:42","R_7jSF4sZ1KKzr3R7","","","","",580,582,"anonymous","EN","1","2","2","9B654F0CF09E40E6A4EA270C273B9987","70","55","65","70","55","75","65","55","65","65","55","75","65","55","65","65","55","70","66","55","65","60","55","76","65","55","70","65","55","75","65","55","70","65","55","75","65","55","72","65","55","77","1","1","1","To try it out and see what the hype was about.","1","","3","","45","3","","70","","","","","","","","","","","","","","","9B654F0CF09E40E6A4EA270C273B9987","93","Prediction"
"2024-04-09 05:04:40","2024-04-09 05:24:55","0",627,"100","1215","1","2024-04-09 05:24:56","R_7Q4r8kfaIaBfIAX","","","","",204,205,"anonymous","EN","1","2","2","2582E3661C5E473AB5720B6222426B42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I ask Chat GPT questions I need answers to, but don't want to google.","1","","3","","31","4","","80","","","","","","30","30","30","9820-9985-9103-1981","36","37","37","1","1","2582E3661C5E473AB5720B6222426B42","73","Experience"
"2024-04-09 05:22:21","2024-04-09 05:25:38","0",628,"100","196","1","2024-04-09 05:25:39","R_7nt4HKWT5tIi5JT","","","","",581,583,"anonymous","EN","1","2","2","431DDA12A06C4F1C9139EF973A86C7D2","73","71","82","42","45","37","44","38","36","28","29","28","26","24","23","18","18","17","16","19","19","7","9","8","20","16","18","4","6","4","17","14","15","2","2","3","10","10","10","0","0","0","1","1","2","","1","","3","","35","2","","34","","","","","","","","","","","","","","","431DDA12A06C4F1C9139EF973A86C7D2","89","Prediction"
"2024-04-09 05:06:29","2024-04-09 05:25:51","0",629,"100","1162","1","2024-04-09 05:25:51","R_3PnUx2r5bZBbS4p","","","","",582,584,"anonymous","EN","1","2","2","5AD641172DD8454CB4BACCE679A7EA1E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I may not be interpreting the definition of companion app correctly, I assumed siri would be included for online searches","1","","3","","39","4","","20","","","","","","58","65","74","1278-0728-6546-9731","70","78","81","1","1","5AD641172DD8454CB4BACCE679A7EA1E","61","Experience"
"2024-04-09 05:08:06","2024-04-09 05:26:20","0",630,"100","1093","1","2024-04-09 05:26:20","R_3S3cREpwERcF12F","","","","",583,585,"anonymous","EN","1","2","2","EFEA43BDF59F4A31ABBB65B53B7A4813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","52","5","","50","","","","","","10","0","0","1917-9930-5679-7249","5","0","0","1","1","EFEA43BDF59F4A31ABBB65B53B7A4813","22","Experience"
"2024-04-09 05:24:41","2024-04-09 05:26:31","0",631,"100","109","1","2024-04-09 05:26:31","R_1Kd22ebe4QmsMP0","","","","",584,586,"anonymous","EN","1","2","2","DEEF0E90185D4F25861EE47DCD2DA0EB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","2","","39","5","","10","60","50","60","1","1","","","","","","","","","","DEEF0E90185D4F25861EE47DCD2DA0EB","50","Control"
"2024-04-09 05:04:38","2024-04-09 05:27:07","0",632,"100","1348","1","2024-04-09 05:27:07","R_25zeDAxzUhNHh4J","","","","",348,349,"anonymous","EN","1","2","2","2760BF1F70B0435BB565C27AE75A5007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","1","","39","4","","92","","","","","","0","0","0","5284-4114-7274-0743","0","0","0","1","1","2760BF1F70B0435BB565C27AE75A5007","70","Experience"
"2024-04-09 05:26:35","2024-04-09 05:27:42","0",633,"100","66","1","2024-04-09 05:27:42","R_5SJ478Sw8Wtthl0","","","","",585,587,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95D6507114E44136931A3B0432C869A6","",""
"2024-04-09 05:24:52","2024-04-09 05:27:46","0",634,"100","174","1","2024-04-09 05:27:47","R_6qVakj21XCndyPj","","","","",586,588,"anonymous","EN","1","2","2","4EDB01F886EB4B80A31521AF5C1BF2F5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To get advice on a sensitive topic","2","","3","","33","5","","59","0","8","18","1","1","","","","","","","","","","4EDB01F886EB4B80A31521AF5C1BF2F5","47","Control"
"2024-04-09 05:09:23","2024-04-09 05:28:04","0",635,"100","1120","1","2024-04-09 05:28:04","R_6dGDHCyZs9iEu6o","","","","",587,589,"anonymous","EN","1","2","2","244416A3D9E3491EBBD2EEE1E651DAEA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","1","","30","5","","86","","","","","","28","8","39","1983-3850-7697-3980","75","37","86","1","1","244416A3D9E3491EBBD2EEE1E651DAEA","2","Experience"
