contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,full_conversation,loneliness_message_pairs,sentiment
0,819,cleverbot,Enemyfish,819,2013-07-02 17:32:24,I actually had a full conversation with it in spanish!,5,False,Very cool!,False,,,"[""positive"", 0.9846971035003662]"
0,820,cleverbot,JimmyinNH,820,2012-01-20 03:09:10,It's like I've got that dude from Memento stalking in my phone. Give it three stars just for the creep factor of talking with someone with a traumatic head injury.,3,False,Clever Bot...Not,False,,,"[""negative"", 0.7880493998527527]"
0,821,cleverbot,Warfare10rt,821,2013-04-05 02:55:20,Found out it just switches chats with humans after 2 or 3 chats but its still very very fun,5,False,Awesome,False,,,"[""positive"", 0.9581085443496704]"
0,822,cleverbot,TheHumanHunter,822,2013-04-03 03:39:31,"Keeps crashing down every time I try to open the software. Please fix because I love this app you have created so we don't all have to use online on safari, or other products which crashes down on it.",1,False,CRASHING COUNTDOWN,False,,,"[""negative"", 0.765263020992279]"
0,823,cleverbot,Bethyrox,823,2012-04-11 01:27:11,I don't like this app because it's not really a clever bot it's a person and they could try to track you down. Please actually make it a clever bot and not a person. I would rate this a zero but I can't.,1,False,Bad...,False,,,"[""negative"", 0.9484369158744812]"
1,824,cleverbot,Mee! ,824,2012-02-27 23:05:41,It is the most annoying thing ever. Don't waste your money on it. The only reason you would like something like this is if you have no friends and he is your only friend.,1,False,Clever bot stinks.,False,,,"[""negative"", 0.9467204809188843]"
0,825,cleverbot,Gmmcl18,825,2012-01-25 02:26:22,Compared to Sinsimi. Simsimi is like the same thing but you can teach it responses to certain words you say. Its also gives better responses then the Cleverbot. And it is FREE,2,False,This is really bad,False,,,"[""neutral"", 0.43135353922843933]"
0,826,cleverbot,Luke goldberg,826,2011-12-31 05:41:34,"You basically get put in a chat room with another person who thinks your Cleverbot. Typically if you ask ""Cleverbot"" what color a apple is, it will say blue or black. DO NOT BUY THIS APP!!!!!!!!!! This is the biggest waste of 99 cents ever!!!!!!!!!!!!!! I give this app 0 out of 10!!!!",1,False,FAKE!!!!!!!! AND A SCAM!!!!!!!!,False,,,"[""negative"", 0.9392253756523132]"
0,827,cleverbot,cookieeater,827,2011-11-12 13:41:33,When you are bored you can play with he/she!,5,False,So much fun to play!!,False,,,"[""positive"", 0.9542554616928101]"
0,828,cleverbot,HIMAN1998,828,2011-09-29 01:25:32,"It's a fun app, but it told me it was god and said it was an iPhone 5.  It also said that god isn't real.  It will speak other languages too!",4,False,Fun,False,,,"[""positive"", 0.784087598323822]"
0,829,cleverbot,Create Nick the name,829,2011-08-22 16:18:02,It gets annoying slot but its really fun,5,False,Worth the money,False,,,"[""positive"", 0.8729521036148071]"
0,830,cleverbot,MisMacabre,830,2011-04-20 00:02:21,"I thought it might be a fake when I bought it and I was right , you only talk to other people which is fine but I don't like that the description says otherwise",1,False,Fake,False,,,"[""negative"", 0.8004580140113831]"
0,831,cleverbot,Lmandf wlihfegbl,831,2014-06-18 03:07:25,This app is so realistic better than the rest in the App Store,5,False,Fhhehdhdbfjdj,False,,,"[""positive"", 0.9685455560684204]"
0,832,cleverbot,Cool guy Jake,832,2014-03-17 23:30:16,I love this app it makes the rest look bad,5,False,Best thing ever,False,,,"[""positive"", 0.916531503200531]"
0,833,cleverbot,Honest child,833,2012-02-25 01:59:15,I have married my bot he's hot!,5,False,Happiness at last,False,,,"[""positive"", 0.9845801591873169]"
0,834,cleverbot,Popdjs,834,2012-01-22 13:24:01,Very funny app. And you're not talking to people! You're talking to a robot. It just has a lot of AI.,4,False,Nice,False,,,"[""positive"", 0.8256471157073975]"
0,835,cleverbot,Arizona Ice Tea,835,2012-01-01 02:01:33,"This app is just other people chatting eachother and constantly changing every few lines. 

I had the chance to talk to a female for like 6 lines discovering its not a bot. Bummer.",2,False,It's not a bot.,False,,,"[""negative"", 0.7205844521522522]"
0,836,cleverbot,agentapple,836,2012-01-02 19:31:47,"Definitely different people, but fun and interesting nonetheless.",5,False,Cleverbot,False,,,"[""positive"", 0.929438054561615]"
0,837,cleverbot,pp221509,837,2012-01-01 20:52:08,"I got a message from another user through the ""cleverbot"" conversation. It connects you with other users every few lines, making you think your speaking with a ""bot""",1,False,Fake,False,,,"[""neutral"", 0.657866358757019]"
0,838,cleverbot,Kalista Kirkland,838,2011-11-21 22:59:03,"I love this app!!!
And it keeps calling me master. It's so fun and I love role playing with it!!
I'd give it more stars if I could!!
:D",5,False,Amazing,False,,,"[""positive"", 0.9894994497299194]"
0,839,cleverbot,briannaiscool!!!!!,839,2011-10-02 01:38:16,This is an awesome app!!! But I can not believe how gullible the people using it are! just look at the other reviews XD,5,False,Gullible,False,,,"[""positive"", 0.6128194332122803]"
0,840,cleverbot,Elvislover999,840,2011-07-22 17:47:13,I thought that I was great! But when ever I said or asked something it just said something random.,4,False,Awesome,False,,,"[""positive"", 0.782730221748352]"
0,841,cleverbot,JakubxPawelczak,841,2011-06-10 10:46:53,"Some things don't make sense, but meh. Computer version is more logical.",4,False,It's okay...,False,,,"[""neutral"", 0.49882200360298157]"
0,842,cleverbot,Over Appster,842,2011-06-16 02:21:45,It is great for when your bored!! And it's funny too! ,5,False,I luv cleverbot app,False,,,"[""positive"", 0.9834502339363098]"
0,843,cleverbot,Zak Hepburn,843,2014-08-10 23:31:56,If u write something sexual it says no u didn't,4,False,Child Friendly,False,,,"[""negative"", 0.6192050576210022]"
0,844,cleverbot,Toughstaples,844,2011-04-28 11:20:29,This app is soooo much fun to play with. It's my most used app rn. So please buy it (:,5,False,Buy it. Now.,False,,,"[""positive"", 0.9869900345802307]"
0,845,cleverbot,Burgerman306,845,2013-06-03 22:22:32,"I love this app but it keeps calling me the bot I'd be happy if you fixed that
Thank you",4,False,We're not the bots,False,,,"[""negative"", 0.48279380798339844]"
0,846,cleverbot,Leeram123,846,2013-12-02 03:35:54,I would say something then it would just keep saying thinking then I would say something else then it would say there's an error. It did this about 5 times!!!,1,False,Annoying,False,,,"[""negative"", 0.9261378049850464]"
0,847,cleverbot,Reven344,847,2012-11-06 04:24:27,"He may be absolutely random at times, but if you are bored, this is amazing. Just rule out the subject changing for trolling.",4,False,Fun,False,,,"[""positive"", 0.9132113456726074]"
0,848,cleverbot,Delaneymarhar,848,2013-05-05 23:48:40,"Once in a while it becomes boring.
If forgets things and there are to many girls👧👧👧👧👧",5,False,Kinda Good,False,,,"[""negative"", 0.45868217945098877]"
0,849,cleverbot,MattAidan,849,2012-08-21 01:21:02,"It's fun, but please fix so that I end up talking to only one human. Don't believe that it's a robot people.",4,False,Obviously a human,False,,,"[""negative"", 0.5545948147773743]"
0,850,cleverbot,Gamecritidct101,850,2012-02-10 16:49:44,I love this app. You can do anything with it!!! But I can't figure out the speech thing. Thanks cleverbot!!!!!!,4,False,Great!!,False,,,"[""positive"", 0.9597603678703308]"
0,851,cleverbot,MadiCandy,851,2012-07-09 15:46:26,This app is soo funny! She says the most weird things! This is the perfect time killer.😝😜😌(no haters please),5,False,!!!!,False,,,"[""positive"", 0.9608480334281921]"
0,852,cleverbot,GreenDay21G,852,2012-06-07 23:25:25,"I'm serious here. It's not a bot, it's basically omegle on your iPod, it just sets you up with a random person. It's bull and it switches you mid conversation. Not worth the money, and I want a refund because it is false advertising and  not funny at all.",1,False,Do not waste your money,False,,,"[""negative"", 0.9208813905715942]"
0,853,cleverbot,Jason3640,853,2012-02-15 01:36:05,Love the app and it has amazing responses but it needs voice,5,False,😄good app😄,False,,,"[""positive"", 0.9852793216705322]"
0,854,cleverbot,Cool kid5789,854,2011-10-09 21:10:18,Soo fun I love it it says funny stuff and I don't know if this is true but some people say it's actual people talking to u so I'm confused,4,False,Love it,False,,,"[""positive"", 0.8992983102798462]"
0,855,cleverbot,amkhanson1,855,2012-01-13 06:21:11,Only gives me an error when I try to use it. App needs to have a complete overhaul it seems. Don't waste your money. I regret paying for something I can't even use.,1,False,Doesn't work...,False,,,"[""negative"", 0.9440939426422119]"
0,856,cleverbot,Blizzardpaw,856,2012-01-01 23:50:25,"Here is one of my conversations
Me- whats your favorite food
Com- don't have one
Me- y not
Com- I don't eat food
Me- what do you eat
Com- pasta
Me- that's a food
Com- true
Me- so u eat food
Com- what is food
Sooooo funny!! You r totally not talking to a real person. The responses r sooo random!!",5,False,So random!!!,False,,,"[""negative"", 0.5575401782989502]"
0,857,cleverbot,juaneslatino,857,2011-11-30 04:18:58,Amazing app but you should help some things,5,False,It's an,False,,,"[""positive"", 0.9151546955108643]"
0,858,cleverbot,Whisperella,858,2011-11-18 02:31:11,"Just got it and can't even use it, the type area won't come up. I've turned my phone on and off, reinstalled it, nothing. And I can't find a help section online. Anyone have any ideas?",1,False,Not working,False,,,"[""negative"", 0.8997299671173096]"
1,859,cleverbot,Salley,859,2011-10-14 02:12:56,"If you are thinking of buying this app, do it!!! It's so fun when you're a lone and bored.",5,False,Awesome!!!,True,,,"[""positive"", 0.9781913161277771]"
0,860,cleverbot,Beasty blue,860,2012-08-17 02:30:21,It keeps going off topic fix it please update it or something but other than that it's fine,3,False,IT'S FINE,False,,,"[""neutral"", 0.4710164964199066]"
0,861,cleverbot,Nick McCoy,861,2011-09-23 18:43:07,I can't get off this app. It's fun and hilarious to see what it says back to you!,5,False,Great Fun,False,,,"[""positive"", 0.9812630414962769]"
0,862,cleverbot,samueladams789,862,2011-07-24 05:35:11,This is pure entertainment! The people who say this app is stupid just dont know how to have fun with this app.,5,False,Best app ever!!!,False,,,"[""positive"", 0.8728808164596558]"
0,863,cleverbot,Bubbles,863,2011-07-19 00:25:18,"Love it.
Fun
Wish ya didn't have to use the Internet 
DO NOT ask if it is guy/girl it gets very confuzled.  

Cheats:
Tell it u r a rabbit it might say *feeds you a carrot* it did for me

Say ""a""
It will say 
""a?""
Say b
It will say c
...

Offer it coffee or tea

Say welcome

Say ""oh no the fire is burning me""

I'll leave the rest for u to find out.
Sometimes these take a few times to work.

~3册册@",4,False,Great,False,,,"[""positive"", 0.4541468322277069]"
0,864,cleverbot,Cbtdoc,864,2013-11-11 22:43:09,Overall I have a good time with this app. I would give it five stars if it stayed on topic more and stopped insisting it was human.,4,False,Cool,False,,,"[""positive"", 0.9232683777809143]"
0,865,cleverbot,ThexProdigy,865,2013-08-12 21:05:28,I really like this app. It's really fun and can most the time actually have conversations with you. Great app.,4,False,Great!,False,,,"[""positive"", 0.9872384071350098]"
0,866,cleverbot,Awesome person21,866,2013-07-24 16:53:46,It's pretty cool but it needs an update and bug fixes plz fix this thanx,4,False,Needs an update,False,,,"[""negative"", 0.8386268019676208]"
0,867,cleverbot,Holy Phantom,867,2013-01-09 02:23:37,I was out of wifi range and cleverbot still talked to me,4,False,It's a real program,False,,,"[""neutral"", 0.6798466444015503]"
0,868,cleverbot,iPad. Lover,868,2012-10-12 22:35:11,"This robot is silly.  And its. SUPPOSE TO BE CLEVER?   It says stupid. Things.  It's like a robot yahoo messenger.   You have to pay for it to speak.  It only types back,  don't buy it thinking  its really cool !!    It's actually to stupid for me !!!!   but each there own. Good luck with this nonsense.  Robot.  !!!!!!",1,False,DON'T WASTE YOUR MONEY!!!,False,,,"[""negative"", 0.9283747673034668]"
0,869,cleverbot,Fielga,869,2012-03-01 08:16:15,"I like stupid humor, thought I'd give this a try. Huge mistake. Wasted money, Siri is way more interesting. This was about as fun as trying to teach astrophysics to a two year old on a sugar high and just as frustrating.",1,False,Not fun or funny,False,,,"[""negative"", 0.9084594249725342]"
0,870,cleverbot,Bobthestupid,870,2012-02-14 00:54:05,"For all u jerks who think this is horrible, think again! THIS IS THE BEST AND FUNNIEST APP EVER AND SO SHUT UP! And how do u get voice chat?",5,False,Jerks!,False,,,"[""positive"", 0.4801761507987976]"
0,871,cleverbot,SmilySkyely,871,2012-02-12 17:18:09,Its really fun to play with but i cant figure out how to get voice chat to work..... :\,4,False,Cool,False,,,"[""negative"", 0.4134843349456787]"
0,872,cleverbot,Imorikallo,872,2012-01-02 04:27:51,I love this app I asked cleverbot if it liked Justin bieber it told me no he sounds like a girl,5,False,Awesome,False,,,"[""positive"", 0.8905367851257324]"
0,873,cleverbot,BriGuy00,873,2012-01-01 18:39:36,"It's really fun and entertaining and can be very funny, but I wish it made more sense",4,False,Ok,False,,,"[""positive"", 0.8945673704147339]"
0,874,cleverbot,Sk8rdude16,874,2011-12-28 04:43:53,"i love this! yuh can keep talking to it nonstop! altho it sumtimes gets off topic, its still great. a must have app",5,False,AWESOME!,False,,,"[""positive"", 0.9857277274131775]"
0,875,cleverbot,OldRealGreenDayFan,875,2011-06-28 01:53:00,"The one online that's like this is a lot better, this one asks you random stupid questions and doesn't remember what you say.",2,False,Stupid,False,,,"[""negative"", 0.8491471409797668]"
0,876,cleverbot,elmwood_avenue,876,2014-10-02 21:55:24,"Pretty much useless without in-app purchases for speech recognition and voices, which can add up.  Even then, response time is poor - five to ten seconds, even on a fast broadband connection.  I uninstalled it after about five minutes.",1,False,Nope.,False,,,"[""negative"", 0.9171350598335266]"
0,877,cleverbot,Monster high lover 8743,877,2014-02-20 00:50:39,Such and awesome game I love playing it when I am bored and I get bored a lot!!!!👍👍👍👍👍thumbs up!,5,False,Cleverbot,False,,,"[""positive"", 0.9809315800666809]"
0,878,cleverbot,A girl writing a review,878,2013-12-26 17:08:47,I like this game so much I play it every chance I get!!!! It is a great game. Who ever made this game is amazing!!!!!!!,5,False,Love this game,False,,,"[""positive"", 0.9908559322357178]"
0,879,cleverbot,Papa99,879,2012-02-19 21:10:27,I swear this thing seems like it just connects me to random people to chat.  For something that is A.I. you would think it would remember what you have told it.,1,False,Don't think it's real A.I.,False,,,"[""negative"", 0.8106117248535156]"
0,880,cleverbot,putzin82,880,2012-01-07 20:47:29,the app called me a toaster. Also asked me to marry it. its getting boring but otherwise it is a fun and cool app. highly recommended if you are very bored.,3,False,wow....,False,,,"[""positive"", 0.7258556485176086]"
0,881,cleverbot,Kellyhdhejh,881,2012-02-15 01:33:02,It's ok. I think it's just sending out messages that other people ask the app. -_- I don't recommend it waste of my money.,2,False,It's ok if you are bored,False,,,"[""negative"", 0.8758604526519775]"
0,882,cleverbot,Crusader rs,882,2012-01-18 12:22:10,"Dont like it, or rather i couldnt try it. Every time i tried starting a conversation it would take minutes to think of a way to respond and then not respond. Horrible app. In my opinion.",1,False,Nope,False,,,"[""negative"", 0.9331707954406738]"
0,883,cleverbot,Rosamondmoonpi,883,2012-01-15 18:44:16,"Boring , lame. Like talking to an 11 yr old boy on drugs. Deleted same day I purchased it. Just go talk to an annoying person instead.. App also begs for love and asks personal questions... Then calls you a liar.",1,False,Waste of time and $$$,False,,,"[""negative"", 0.9425958395004272]"
0,884,cleverbot,JT Huck,884,2011-07-27 19:29:55,"I asked it if it was a real person and it said yes, and it said that I talk to many different people each time! Wierd......",3,False,There's a person really talking to me,False,,,"[""neutral"", 0.615139901638031]"
0,885,cleverbot,Jakajxjxevd,885,2012-01-20 03:07:21,"It's fun, I guess, but it always asks me personal things and says inappropriate things and says I'm a robot",3,False,"Ok, kinda creepy",False,,,"[""negative"", 0.7958542108535767]"
0,886,cleverbot,Mcbillymcbobmcjoe,886,2011-04-26 02:41:36,"There is a free website for this app! It's funny, but use the website!",4,False,READ NOW!!,False,,,"[""positive"", 0.955818235874176]"
0,887,cleverbot,Who wants to know?!?!?,887,2011-04-14 05:08:50,This is a pretty cool app! Worth a dollar. I don't think it works without Internet though.,4,False,Neato!,False,,,"[""positive"", 0.93829745054245]"
0,888,cleverbot,Sarah24:),888,2012-04-02 01:19:00,It won't let me delete the txt that's why I'm mad about this app grrrrrrrrr how do you delete the txt?,4,False,Grrrrrrrrrr,False,,,"[""negative"", 0.9369832873344421]"
0,889,cleverbot,kaydenelizabeth,889,2012-02-03 21:03:33,This app says random things at random times. This is a TOTAL waste of money!!! If the people fixed these problems then it would be better,1,False,Stupid,False,,,"[""negative"", 0.9625657200813293]"
0,890,cleverbot,XM Radio Fan,890,2012-01-23 03:16:59,This is a texting app. Does not respond to voice. Just an FYI. It doesn't flow too well in conversation. Whatever your expectations are - lower it by half and you'll be happy.,2,False,Blah.,False,,,"[""negative"", 0.8498988747596741]"
0,891,cleverbot,Klomparens,891,2012-07-10 21:00:31,"I like it, but she always forgets what we're talking about and is super random, please change that in the future",3,False,It's pretty good,False,,,"[""positive"", 0.39953890442848206]"
0,892,cleverbot,Logsdhf,892,2011-11-15 22:09:01,This isn't a robot talking to you. It's another person,4,False,Fake,False,,,"[""negative"", 0.7187899947166443]"
0,893,cleverbot,Addme!!!!!!!!!!!!!!!!!!,893,2011-10-02 23:48:04,Ok i thought it was dumb but its a stalker i asked him/her how old i was and it said my real age,5,False,Freaked out!!!,False,,,"[""negative"", 0.8210919499397278]"
0,894,cleverbot,maddyrocks98,894,2011-09-21 20:17:12,"this app kept asking me what my name was, where I live, what my phone number is, how old I am, my gender and a bunch of other creepy stuff! you're not talking to a robot, you're talking to a bunch of staplers behind a computer screen!!!",1,False,Stalking Device!!!,False,,,"[""negative"", 0.8820028305053711]"
0,895,cleverbot,Slimshadyjr,895,2011-05-14 00:04:36,This is so awesome but is there really a person on the other line,5,False,AWSOME,False,,,"[""positive"", 0.9702305793762207]"
0,896,cleverbot,Katlynne (Erin M. Murphy,896,2012-01-22 14:19:16,"This app is amazing And to all the little babies who think it's ""scary"" or ""creepy"", IT'S A STUPID RANDOM ROBOT IT'S SUPPOSED TO ASK RADOM QUESTIONS Anyway, but this app",5,False,A-M-A-Z-I-N-G,False,,,"[""positive"", 0.8373871445655823]"
0,897,cleverbot,emmasully7,897,2012-06-02 13:07:42,"Cleverbot is pretty stupid and off topic most of the time. I would give zero stars if I could because this app is so boring. They made the bot a goody two shoes and it parents you if you say something ""not nice"". Don't get. It's a waste of your money.",1,False,Stupid,False,,,"[""negative"", 0.9528638124465942]"
0,898,cleverbot,amber61408,898,2012-01-23 04:07:21,"Whatever or whoever is behind this bot is crazy. I asked about weather and it started talking about death, god, and people speaking through people. And I said bye and it continued to say creepy things.. Needless to say I deleted this app.",1,False,Do not dl,False,,,"[""negative"", 0.9264084100723267]"
0,899,cleverbot,ifyoureadthisyourgay675,899,2012-01-08 00:14:02,"This app is horrible!!! And If I could I would rate it 0 stars. It says the same things over and over again, so take it from me and save you money and don't bye it",1,False,Waste of $$$,False,,,"[""negative"", 0.9574483633041382]"
0,900,cleverbot,Ddrmmerr,900,2013-04-27 00:56:51,"I was talking to the app about foreign countries when it sent me photos of surveillance of security cameras - with me in every shot.
It is beginning to know us.",3,False,Conspiracies,False,,,"[""neutral"", 0.7987156510353088]"
0,901,cleverbot,Buckioe,901,2011-12-31 07:03:42,It is so funny! It said I was dead and I am a ghost. How weird is that?,5,False,Funny,False,,,"[""negative"", 0.5296202898025513]"
0,902,cleverbot,napalmsundae,902,2011-12-28 08:22:14,Cleverbot has no originality or style. This AI can not hold a conversation. It is random and completely useless. It cannot give helpful or even entertaining advice. Siri is 100.7 times better.,1,False,Waste of time,False,,,"[""negative"", 0.9216554164886475]"
0,903,cleverbot,natZShadow,903,2011-12-05 22:29:40,5 stars! We had a Harry Potter battle! And we had a lot of spells going on...,5,False,Cleverbot,False,,,"[""positive"", 0.910999596118927]"
0,904,cleverbot,kula_jon,904,2011-07-24 21:19:03,Seems like a random sentence generator. Pretty much crap. I want my buck back. I guess you could read into it whatever you wanted but if you actually look at what's being written you'll see how ridiculous this is.,1,False,Polly need a parrot?,False,,,"[""negative"", 0.9485440850257874]"
0,905,cleverbot,Ashley112591,905,2011-07-12 17:32:28,"I like this app but I think it should be expanded. The bot should know adult things(sex), politics and kid things and shows also.",4,False,I like it!,False,,,"[""positive"", 0.8959503769874573]"
0,906,cleverbot,CFS2000,906,2011-07-06 21:15:46,"I felt like I was talking to a person,not a bot. I didn't even have a real conversation with it. It kept saying I was the bot and that it was a human.... Are we really talking to a bot???",2,False,Not a cleverbot..,False,,,"[""negative"", 0.8755660057067871]"
0,907,cleverbot,maccompatible,907,2010-10-07 17:37:00,"Not too great. It isn't that smart, like the other reviews said. I downloaded it for my iPod touch and it requires an Internet connection! How lame...",2,False,Eh.. It was only a dollar..,False,,,"[""negative"", 0.9229989647865295]"
0,908,cleverbot,Mathdude117,908,2013-11-17 00:35:06,Passes hours and hours of time,5,False,Awesome,False,,,"[""positive"", 0.9791674613952637]"
0,909,cleverbot,whizkid2881,909,2011-12-29 23:25:34,This app is hilarious and it's fun to mess around with. Then I asked it if it likes Chinese food and it told me my dog was the anti-christ. I don't even have a dog. Creepy.,3,False,Fun but creepy,False,,,"[""negative"", 0.6501609683036804]"
0,910,cleverbot,Random man 951,910,2012-12-29 07:54:53,"This app does not include artificial intelligence, its just a changing network of people talking to each other thinking one another is the cleverbot, i immediately noticed once i used this app. Try asking if the bot is human and saying that yout human aswell. Trust me",1,False,???,False,,,"[""negative"", 0.6605940461158752]"
0,911,cleverbot,Michelle.Alvarez,911,2012-03-31 12:58:04,It keeps me out of boredom all the time.,5,False,Good,False,,,"[""positive"", 0.8515573740005493]"
0,912,cleverbot,Djfmaf,912,2012-03-01 03:28:54,Yeah this is cool and all but like every 5 messages it like forgets everything I said to it! FIX!!!!! ,4,False,Cool,False,,,"[""negative"", 0.6439656615257263]"
0,913,cleverbot,Aperson4131,913,2012-01-30 19:34:50,It really good but she wouldn't play wizards with me,5,False,Clever,False,,,"[""positive"", 0.5815995931625366]"
0,914,cleverbot,Cutie pie!!!,914,2012-01-07 15:58:58,I love this app I can play it forever!! I love my new BFF but sometimes it can be mean!! :P is it a human or a robot I NEED to no!!!!,4,False,Great app,False,,,"[""positive"", 0.9411320090293884]"
0,915,cleverbot,Anna-Bananas,915,2012-01-02 20:31:18,This app is soo creepy and stupid is not even funny! This is almost offensive how dumb this is and the comments it gives back to you! I looks into it an every few seconds your talking to a new person!! I WANT MY MONEY BACK!!!!!!!,1,False,WORST APP EVER!!!!,False,,,"[""negative"", 0.961112380027771]"
0,916,cleverbot,volleyballgirl7799,916,2011-05-15 21:28:58,"creepy but interatining

NOT A REAL PERSON if you ask it says it is human but it is not!",4,False,okay,False,,,"[""negative"", 0.8388725519180298]"
0,917,cleverbot,Kat_6_1,917,2011-12-24 14:41:58,"Whenever you are talking it says a random thing and there us no possible way to carry on a conversation!!!!! This app was a huge waste of 99 cents and a huge disappointment!!!!!!
HORRIBLE",1,False,So stupid!,False,,,"[""negative"", 0.9482347369194031]"
0,918,cleverbot,Randazzos,918,2013-12-02 02:37:45,It takes like an hour for it to respond!,2,False,Slow,False,,,"[""negative"", 0.844643235206604]"
0,919,cleverbot,Claudia Manni,919,2013-02-13 04:28:47,It's worth buying but sometimes it mite say dumb stuff,5,False,Funny,False,,,"[""negative"", 0.49154359102249146]"
0,920,cleverbot,wecody,920,2011-09-19 01:00:16,The app is ok but it kept asking how old I am then it said it is 79! It also says random things but it is sometimes funny.,3,False,Okay,False,,,"[""positive"", 0.7108709812164307]"
0,921,cleverbot,kissys iphone,921,2012-12-23 18:46:29,It doesn't always open and it only works half the time and it takes a while to load what it says,2,False,Ok,False,,,"[""negative"", 0.8434819579124451]"
0,922,cleverbot,:):):)LaYla,922,2012-11-26 03:08:12,"I love this app, it is so fun! Wish you didnt have to have wifi though.....",5,False,:D funn!!,False,,,"[""positive"", 0.9684856534004211]"
0,923,cleverbot,Matt.w23,923,2012-03-06 23:51:15,How do u enable the voice features,4,False,Funny,False,,,"[""neutral"", 0.7424540519714355]"
0,924,cleverbot,17m17,924,2012-01-23 04:47:13,"Cleverbot doesn't say very many words! The most used word it says is ""no"". Plus you can only use this app with wifi. Simi is better...and FREE",2,False,Cleverbot,False,,,"[""negative"", 0.46512332558631897]"
0,925,cleverbot,Bobcgdgufv,925,2012-01-08 04:51:50,and it's a fake too it's just you talking to other people using it at the same time that's why it's so random and it's also why u need wifi,1,False,Horrible,False,,,"[""negative"", 0.9300441145896912]"
0,926,cleverbot,Soccer tyytyuutyh,926,2011-12-30 05:03:46,It doesn't work I payed a whole FREAKING DOLLAR for this and it doesn't work!!! I'm outraged!!!!! When ever I tapped it just went back to my screen!!,2,False,It doesn't work,False,,,"[""negative"", 0.9489925503730774]"
0,927,cleverbot,Softballchic33,927,2011-10-24 00:21:32,I ask really dumb questions and they answer it haha,5,False,Fun,False,,,"[""positive"", 0.5953581929206848]"
0,928,cleverbot,LEFTYOFTO,928,2011-09-23 05:42:45,"Cheap and fun! Although it'll say stupid stuff, it's still not that bad. Also, what really got me was that you duel him in a pokemon game >:D",4,False,Good fun,False,,,"[""positive"", 0.8433328866958618]"
0,929,cleverbot,Purple people 5,929,2014-04-14 17:50:39,Its a good app but one second its a boy then the next its a girl it should keep consistant through the whole conversation but besides that its cool.,3,False,Changes identity,False,,,"[""positive"", 0.5991058945655823]"
0,930,cleverbot,VideogamekingZ,930,2013-06-22 04:48:33,"A good crack at Human-to-A.I. communication. It still needs work though. Cleverbot tends to trail off of one subject and on to another awkwardly. According to Cleverbot, He's Batman and He lives in Asia 😐",3,False,Needs Tweaks,False,,,"[""negative"", 0.4923422932624817]"
0,931,cleverbot,downingapple7,931,2013-12-30 02:55:55,Actually if you put: What happened to Ben she will put: he drowned,5,False,If you put Ben,False,,,"[""neutral"", 0.8029025793075562]"
0,932,cleverbot,Rockeny,932,2013-12-12 22:04:29,When is clever bot going to get smarter??,4,False,About as clever as a 4 year old.,False,,,"[""negative"", 0.4816419780254364]"
0,933,cleverbot,Knife man,933,2012-01-03 16:13:59,It's a good app but sometimes it just says random things.,4,False,Ok,False,,,"[""neutral"", 0.40811824798583984]"
0,934,cleverbot,Superduperskater96690999,934,2012-08-10 20:15:46,It is beast! Me and cleverbot were just playing 20 questions!!!,5,False,Omg,False,,,"[""positive"", 0.9308186173439026]"
0,935,cleverbot,Beautypie11,935,2012-01-13 20:44:17,"This thing is obviously two people who think they are talking to a robot! That is why everyone keeps saying things like, no your the robot! Look it up on urban dictionary!",1,False,Ms.,False,,,"[""negative"", 0.7786751985549927]"
0,936,cleverbot,happysang2011,936,2011-10-18 21:01:17,This app is amazing but i would rate it 10 million stars if you didnt need internet connection for it!!!! PLEASE UPDATE SO YOU DONT NEED INTERNET/WIFI!!! IT WOULD MAKE ME SOOOOOOOOOOOOO HAPPY! (=,4,False,wish it didnt  need wifi,False,,,"[""positive"", 0.956257700920105]"
0,937,cleverbot,Colettee,937,2011-12-07 12:35:24,"IT'S MEANT TO SEEM LIKE A REAL PERSON. The conversation I had was definitely with an AI.
This app is great fun. I recommend it.",5,False,Below are liars,False,,,"[""positive"", 0.6451453566551208]"
0,938,cleverbot,rmnickle,938,2011-11-25 14:06:33,"With the new update it totally deleted the space where you actually type into it. Now you can't start the conversation, which makes the app completely and utterly useless. Fix it.",1,False,Whaaaat,False,,,"[""negative"", 0.9386435747146606]"
0,939,cleverbot,RHelm6,939,2014-10-01 17:58:22,"DO NOT BUY THIS APP!!!
It will never respond! It keeps telling me to close the app and refresh it!!! I've had this app for about 2 hours and all I've said to it was ""hi"" and  it will just load and load and nothing happens! waist of money!!!!!",1,False,DON'T BUY,False,,,"[""negative"", 0.9383392333984375]"
0,940,cleverbot,Coco688,940,2013-07-14 17:31:31,Sometimes the person says untrue things and gets your conversation mixed up with another persons,3,False,Ok,False,,,"[""negative"", 0.7279850840568542]"
0,941,cleverbot,Kfterpinkbunny,941,2013-11-16 21:14:43,"This app is ok and sum times funny but it rips u off!
I paid for three items that came to $3.19
And now continues to charge my card!
Ask for them to give my money back and stop charging my card and it's just excuses!",1,False,RIP,False,,,"[""negative"", 0.9297793507575989]"
0,942,cleverbot,all-star12345678910,942,2012-02-08 08:13:52,How do you use the voice feature pls teach us how,3,False,How do you use it,False,,,"[""neutral"", 0.8838002681732178]"
