"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","lonely_after_1","lonely_after_2","lonely_after_3","lonely_after_9","lonely_after_10","lonely_after_13","lonely_after_14","lonely_after_15","lonely_after_16","lonely_after_18","lonely_after_19","journaling_manip","journ_manip_explain","study_purpose","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost","experiencePrompt","feelingHeardPrompt","conditionApp"
"2024-12-19 17:57:01","2024-12-19 18:18:41","0","Anonymized","100","1299","1","2024-12-19 18:18:41","R_5U3JYFsMN51FUn3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","D1F9C5CDFDA941B5A2183BB6F1143CC8","8817-1599-3099-7145","","","","","0","0","0","100","0","100","0","100","0","100","0","","","How people feel after interacting with AI for an extended period of time. ","1","2","","4","","27","3","","94","D1F9C5CDFDA941B5A2183BB6F1143CC8","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:53:15","2024-12-19 18:18:43","0","Anonymized","100","1527","1","2024-12-19 18:18:43","R_3BXfH6ImTM5hc1o","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0DD37DD74F78411CA386536CD2688B6D","0685-5619-5229-4568","","","","","38","65","37","50","41","45","54","68","46","12","72","","","The chatbot was very frustrating and could not answer any question outside basic unit conversion and arithmetic so it was testing how you feel after interacting with a chatbot who can't help you.","1","2","","3","","39","3","","56","0DD37DD74F78411CA386536CD2688B6D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:00:39","2024-12-19 18:18:58","0","Anonymized","100","1098","1","2024-12-19 18:18:59","R_1DhIAPvAFLRv0k1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5FFB8757456B4C0BA2615EBF53D6BB32","8108-7147-5778-0937","","","","","85","79","76","56","35","38","67","42","56","60","8","","","Something to do with chatbots and companionship, perhaps.","1","1","","3","","37","1","","35","5FFB8757456B4C0BA2615EBF53D6BB32","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:59:30","2024-12-19 18:18:59","0","Anonymized","100","1169","1","2024-12-19 18:19:00","R_6fxHuPBJhhUNWQM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5DEB4DBD45C345FFA77CA5A219BEE182","6129-4982-7313-4930","","","","","50","2","1","100","0","98","0","99","0","100","0","","","How we feel, interacting with AI. ","2","2","","2","","29","4","","96","5DEB4DBD45C345FFA77CA5A219BEE182","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:02:00","2024-12-19 18:19:37","0","Anonymized","100","1057","1","2024-12-19 18:19:38","R_7qEE8chIMiRSZmR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","FA0E0F86F34E473A93FB93446C719DBF","0837-1752-9456-2075","","","","","6","8","9","96","9","92","17","86","16","96","3","","","AI chat bots","1","2","","3","","36","4","","73","FA0E0F86F34E473A93FB93446C719DBF","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:59:04","2024-12-19 18:19:40","0","Anonymized","100","1235","1","2024-12-19 18:19:40","R_5jM2tTYfiTSlom5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BCE574186B1249BC93388F22BC66B0B1","","15.326","776.556","1116.85","9","59","65","57","48","70","44","60","63","60","82","60","1","It was a simple task","Emotions","1","1","","4","","39","4","","80","BCE574186B1249BC93388F22BC66B0B1","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:00:26","2024-12-19 18:20:30","0","Anonymized","100","1204","1","2024-12-19 18:20:31","R_325U3DFBz5xQZDJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F1558B0C261349D3A3A5228159BD3D6E","","16.611","976.16","977.061","20","15","15","20","70","10","60","25","70","35","40","60","1","I focused on writing and making a journal for 15 minutes. I wrote a lot during this time. ","I think it was studying how people feel about writing for a fairly long amount of time. ","1","2","","3","","40","7","","100","F1558B0C261349D3A3A5228159BD3D6E","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 17:59:30","2024-12-19 18:20:51","0","Anonymized","100","1281","1","2024-12-19 18:20:52","R_1dydiBoZris1tXJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","EBF4665CBA31442DA826DA4C0A93E27B","","25.557","912.653","951.698","41","0","0","0","100","0","95","5","100","0","95","0","1","I took the 15 minutes and wrote what was asked of me. I wrote down my feelings and experiences.","I don't know.","1","2","","3","","71","1","","80","EBF4665CBA31442DA826DA4C0A93E27B","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 17:40:16","2024-12-19 18:21:35","0","Anonymized","100","2479","1","2024-12-19 18:21:36","R_5JPda9ZlN8odAD3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C1EDF37CD4A44E8B9A5A63A04D9E5696","8994-9419-5149-3450","","","","","5","0","0","100","100","99","1","100","0","95","5","","","If talking to a bot would cause you to lose awareness of your environment?","1","2","","3","","49","3","","95","C1EDF37CD4A44E8B9A5A63A04D9E5696","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:02:41","2024-12-19 18:21:43","0","Anonymized","100","1142","1","2024-12-19 18:21:44","R_3aJ4U9md3UoXdUE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3F4924F1AE5A4FDAB47745B62CC2F536","8630-6667-2284-8296","","","","","3","12","0","86","11","100","6","100","0","100","0","","","interation with a1 bots","1","2","","3","","37","1","","98","3F4924F1AE5A4FDAB47745B62CC2F536","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:02:18","2024-12-19 18:21:48","0","Anonymized","100","1169","1","2024-12-19 18:21:48","R_1CsEmwtlCTakUeT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","89BE37F8CE1A47D4B70B3CED223A3E0B","7322-8419-9519-3230","","","","","78","8","11","75","2","92","10","88","2","100","11","","","really long and tedious. Trying to talk to that AI for 15 minutes was hard. ","1","1","","3","","24","3","","100","89BE37F8CE1A47D4B70B3CED223A3E0B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:53:03","2024-12-19 18:22:03","0","Anonymized","100","1739","1","2024-12-19 18:22:03","R_3u7pFyVkuXWNYqt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5485609410874C71B6E44AF064680575","0010-4339-1137-8630","","","","","3","8","11","80","1","85","5","87","3","38","18","","","interacting with AI how influences people feelings of themselves","1","2","","3","","30","3","","94","5485609410874C71B6E44AF064680575","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:03:07","2024-12-19 18:22:16","0","Anonymized","100","1149","1","2024-12-19 18:22:17","R_1cmrvNVL4nmMjAd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0011B9EFBAED4B86A9E75731DF5795AE","8714-2911-8312-8520","","","","","50","0","0","100","0","100","0","100","0","100","0","","","How chatting with AI makes you feel, but it's proably deeper than that.","1","1","","3","","44","7","","96","0011B9EFBAED4B86A9E75731DF5795AE","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:24:23","2024-12-19 18:24:55","0","Anonymized","100","31","1","2024-12-19 18:24:56","R_1Sw1IA7gfRFHkJd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6A22EB1922D34EE3A44ABB69B5A337AC","","","","","",""
"2024-12-19 18:24:57","2024-12-19 18:26:47","0","Anonymized","100","110","1","2024-12-19 18:26:48","R_1WsWCS7SZuXV9ND","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72F355209570435087B76B6F66375DA5","","","","","",""
"2024-12-19 18:09:02","2024-12-19 18:26:58","0","Anonymized","100","1075","1","2024-12-19 18:26:58","R_1zX3vpmI23MIToB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E723BF4D31824AF49CB9993CDC90FE2C","0037-8429-6380-1501","","","","","64","24","55","81","0","100","0","81","0","100","0","","","Human perception of artificial companionship","1","1","","2","","24","4","","40","E723BF4D31824AF49CB9993CDC90FE2C","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:19:42","2024-12-19 18:28:21","0","Anonymized","100","518","1","2024-12-19 18:28:22","R_1R9NcOfxUMeWQ3u","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A21A17D769AE4FE8BAA0E7CFFBA0A70C","","","","","",""
"2024-12-19 18:10:29","2024-12-19 18:28:28","0","Anonymized","100","1079","1","2024-12-19 18:28:28","R_69ULbbvLORGNVxT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","888FFCD1E2F94F769E7A78875AD7097E","6439-4714-1479-1799","","","","","0","0","0","81","0","78","0","100","0","92","19","","","Perception of an AI chat box and how it affects your feeling/environment ","1","2","","2","","30","4","","72","888FFCD1E2F94F769E7A78875AD7097E","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:12:21","2024-12-19 18:29:01","0","Anonymized","100","999","1","2024-12-19 18:29:01","R_7xNLurlcLk2jLt7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BD53212A29B0469DBF18AED44606C37E","","7.708","8.222","908.982","2","32","52","26","57","13","75","7","65","10","93","4","1","I'm a writer with a constant internal monologue so I'm able to write for fifteen minutes at a tear on just about anything I want.","If being introspective made us more aware of our surroundings","2","1","","3","","42","4","","20","BD53212A29B0469DBF18AED44606C37E","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:11:44","2024-12-19 18:29:28","0","Anonymized","100","1063","1","2024-12-19 18:29:28","R_31hmd1iOHBSl9jd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","313D5A48FBD34691B2344B3E18E43216","0905-3114-5568-4675","","","","","11","0","0","80","0","100","0","74","33","100","0","","","whether chatbot interactions make people feel isolated","1","2","","3","","39","4","","26","313D5A48FBD34691B2344B3E18E43216","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:41:05","2024-12-19 18:29:45","0","Anonymized","100","2920","1","2024-12-19 18:29:46","R_5Htfo7wILJJOBXa","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7414F0F7BABB45C293D90A7A67DAAD80","8057-2218-5258-8775","","","","","0","0","4","100","4","100","1","100","0","100","7","","","How well people interact with a chatbot when there is a limit as to what they can ask.","2","1","","3","","39","7","","90","7414F0F7BABB45C293D90A7A67DAAD80","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:58:20","2024-12-19 18:29:57","0","Anonymized","100","1897","1","2024-12-19 18:29:58","R_7jFKoY3xM2rHeEh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1BDDBAE08F0145FFA2932BAEC6EDDD0B","4252-0983-1149-0967","","","","","99","56","77","91","0","96","14","91","0","81","4","","","My patience!  lol","1","1","","3","","44","2","","40","1BDDBAE08F0145FFA2932BAEC6EDDD0B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:06:34","2024-12-19 18:30:13","0","Anonymized","100","1418","1","2024-12-19 18:30:14","R_31XBOis8ne8CCZT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F4AF8C1450EC4C48B81B6E2AF8BF78AA","","7.743","530.643","903.324","11","0","0","0","81","0","100","0","100","0","84","11","1","I thought about my feelings and activities and journaled about what came to mind. ","If we follow instructions","1","2","","3","","56","4","","25","F4AF8C1450EC4C48B81B6E2AF8BF78AA","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:11:11","2024-12-19 18:30:14","0","Anonymized","100","1143","1","2024-12-19 18:30:14","R_1QLZKXeUeBhWGfo","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4E9A6845100543D796148E91624F1C06","","45.341","905.19","947.923","10","10","0","10","100","0","90","50","100","0","100","0","1","I felt I followed the instructions and did not overthink the task. I just wrote was was on my mind until the 15 minutes were up.","I think the study might be testing to see if there is a relationship with what people are journaling and maybe what is currently happening in the world.","2","2","","2","","35","4","","60","4E9A6845100543D796148E91624F1C06","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:09:24","2024-12-19 18:30:27","0","Anonymized","100","1263","1","2024-12-19 18:30:27","R_6w0M1irfNybgWu1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","76FD734B46174763B2641F1F222A0F20","2414-6859-2375-2894","","","","","70","35","11","90","0","89","10","90","25","75","0","","","Just to see how the AI interacted in various conversations.","1","1","","3","","47","4","","80","76FD734B46174763B2641F1F222A0F20","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:09:51","2024-12-19 18:30:27","0","Anonymized","100","1236","1","2024-12-19 18:30:28","R_5pQkHrWdQE7CSCW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","A91B0F9930994607B4569F97F2E09FC1","","30.867","991.81","993.571","7","87","71","79","93","0","82","22","86","0","84","17","1","I did spend the fifteen minutes on journaling.  However, it started to be difficult to come up with stuff to say and I felt like I was rambling","I honestly don't know","2","2","","3","","34","4","","79","A91B0F9930994607B4569F97F2E09FC1","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:07:33","2024-12-19 18:30:51","0","Anonymized","100","1397","1","2024-12-19 18:30:51","R_30VDiR2QQYF951l","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4D8D23549F174F5A9DBC9E67CB1B1056","","27.119","1049.801","1053.268","9","100","100","81","100","0","100","0","100","0","100","0","1","I was able to follow the instructions of journaling for 15 minutes. I wrote about what was on my mind.","I have no idea.","1","2","","3","","67","3","","87","4D8D23549F174F5A9DBC9E67CB1B1056","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:14:34","2024-12-19 18:32:40","0","Anonymized","100","1085","1","2024-12-19 18:32:40","R_3Dh05NDuq1gWAmt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","54E18F86FB8F4FBB9278582995881FE7","1348-1873-4116-1692","","","","","0","0","0","0","0","100","10","100","15","100","0","","","Psychology of speaking to a chat bot","1","2","","3","","35","2","","85","54E18F86FB8F4FBB9278582995881FE7","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:12:59","2024-12-19 18:33:27","0","Anonymized","100","1228","1","2024-12-19 18:33:27","R_78gTOCkuYbefxgB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7D82351BA4E04F4B8D6942916A6476CE","","10.959","418.027","998.39","16","0","0","0","100","0","100","0","100","0","100","0","1","I wrote for the full 15 minutes. I poured out everything that was on my mind. It actually felt very natural and easy to do. ","Maybe how I felt after writing.","1","1","","3","","42","3","","0","7D82351BA4E04F4B8D6942916A6476CE","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:15:35","2024-12-19 18:33:53","0","Anonymized","100","1097","1","2024-12-19 18:33:54","R_6qR001iEFolcHxA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","B7AB0422C77144589297470A7AFDE1EC","2351-5086-7382-6538","","","","","16","0","0","93","0","81","0","61","65","60","31","","","How it feels to interact with a very limited AI model","1","2","","3","","44","4","","70","B7AB0422C77144589297470A7AFDE1EC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:14:21","2024-12-19 18:34:45","0","Anonymized","100","1224","1","2024-12-19 18:34:46","R_1utntxdRNgIdktz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4BBE06596B2944ED814F5C17E5BCC3C6","9254-0651-0233-9511","","","","","12","13","4","40","13","36","86","73","27","91","3","","","How you can interact with AI on a limited capacity","1","2","","3","","66","1","","81","4BBE06596B2944ED814F5C17E5BCC3C6","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:15:45","2024-12-19 18:35:46","0","Anonymized","100","1200","1","2024-12-19 18:35:46","R_7po34e5wLRNvkeG","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","EB270B00C99342D0835811543D6D4A1A","9142-5612-9025-9449","","","","","27","17","19","81","14","73","39","66","22","100","0","","","Training AI, or testing the AI's ability to convserse about Holiday Traditions ","1","2","","3","","30","4","","24","EB270B00C99342D0835811543D6D4A1A","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:14:13","2024-12-19 18:35:57","0","Anonymized","100","1304","1","2024-12-19 18:35:58","R_57hxygisfWXbbDr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8E27A75C1D0A47EB83866F75F0AFCA3F","1482-0084-6957-4165","","","","","50","0","16","100","0","49","89","100","0","100","58","","","I honestly have no idea!","1","2","","6","European","63","3","","0","8E27A75C1D0A47EB83866F75F0AFCA3F","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:20:01","2024-12-19 18:38:04","0","Anonymized","100","1083","1","2024-12-19 18:38:05","R_1hs9MAHh5cu1hxE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F2664AC33EEC478A8FE2273B08C538EE","8993-2604-6958-4386","","","","","39","32","25","68","21","70","12","67","11","81","13","","","The study was testing my attention and my conversational abilities.","1","1","","3","","30","4","","66","F2664AC33EEC478A8FE2273B08C538EE","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:18:56","2024-12-19 18:38:34","0","Anonymized","100","1178","1","2024-12-19 18:38:35","R_511I55jShv4LRU5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1B0A3B436BDB444C985971D16F65ECFD","3984-9435-0181-6654","","","","","11","9","5","89","8","84","5","85","3","35","6","","","how people interact with chatbots","2","1","","3","","23","3","","70","1B0A3B436BDB444C985971D16F65ECFD","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:19:06","2024-12-19 18:39:35","0","Anonymized","100","1228","1","2024-12-19 18:39:35","R_1NEYxcGsW2nFbyS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4E2FDDE23ACB4C3C9CB828DD0DE4E747","","2.198","817.85","905.202","19","100","0","0","0","0","100","0","100","0","100","0","1","i followed the directions and and wrote for 15 minutes","im not sure","2","2","","1","","51","3","","100","4E2FDDE23ACB4C3C9CB828DD0DE4E747","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 17:53:21","2024-12-19 18:39:51","0","Anonymized","100","2789","1","2024-12-19 18:39:51","R_5Sj06TaIf2L3Y5j","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","EBD1C692ABD9490DB0E3C5E81AE86224","1848-5446-4907-2101","","","","","0","0","0","90","0","100","0","100","0","100","1","","","How do you interact with AI","2","1","","1","","27","1","","0","EBD1C692ABD9490DB0E3C5E81AE86224","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:22:00","2024-12-19 18:40:11","0","Anonymized","100","1091","1","2024-12-19 18:40:12","R_6IhitpjwTCwQ5Cs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","FF52B4EECA4545DFA5A77AD0FB802601","9095-1868-2964-3579","","","","","9","8","9","59","17","72","9","50","41","56","46","","","How one's mental state is affected by a limited conversation","1","1","","4","","25","3","","9","FF52B4EECA4545DFA5A77AD0FB802601","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:22:36","2024-12-19 18:40:20","0","Anonymized","100","1063","1","2024-12-19 18:40:21","R_3imVhT88OzQVlEM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6A09E09E7A5F4787AE88FB336C75CA22","","23.985","24.586","905.792","2","8","17","70","70","0","36","19","75","10","100","5","1","I think I must have written about seven to ten paragraphs!","I think it was to see how we answer certain questions after writing for an extended period.","2","1","","3","","34","3","","65","6A09E09E7A5F4787AE88FB336C75CA22","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:16:53","2024-12-19 18:41:18","0","Anonymized","100","1465","1","2024-12-19 18:41:19","R_7k6Df3a32kj7vi0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","DDBBFEC7BFE14872AD05015F5E2628A8","5845-1054-6038-8603","","","","","14","19","18","82","12","85","19","79","10","89","21","","","how we talk to ai","1","2","","3","","27","4","","81","DDBBFEC7BFE14872AD05015F5E2628A8","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:20:33","2024-12-19 18:41:29","0","Anonymized","100","1255","1","2024-12-19 18:41:29","R_3vqAThNKvQ6Qf9D","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7E8CEF3E1A3D4780B15FF40BBE25AC04","","14.741","914.117","915.3","11","61","61","100","100","0","100","0","100","0","100","0","1","I wrote the entire time so yes i was able to journal for the whole 15 minutes","I think it was teatong how much someone would write after a certain amount of time and how deep there thoughts will go with journaling and showing how fast 15 minutes go ","1","2","","1","","31","3","","80","7E8CEF3E1A3D4780B15FF40BBE25AC04","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:24:47","2024-12-19 18:41:34","0","Anonymized","100","1006","1","2024-12-19 18:41:35","R_6YbJZnJG0aEBlK1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1A2A688F4EE1457DAFE450C4EE7E90BB","","5.041","427.042","907.717","10","0","0","0","100","0","100","0","100","0","100","0","1","I journaled for 15 minutes","Anything","1","1","","2","","31","3","","80","1A2A688F4EE1457DAFE450C4EE7E90BB","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:01:25","2024-12-19 18:41:46","0","Anonymized","100","2421","1","2024-12-19 18:41:47","R_3aIz2BBxJS3Nij7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","269EEC8B8FBA4B10A229DF539656F1A4","8745-3964-4215-0763","","","","","0","4","8","74","12","74","29","58","9","71","64","","","How using AI makes you feel","2","2","","3","","30","4","","64","269EEC8B8FBA4B10A229DF539656F1A4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:21:07","2024-12-19 18:41:54","0","Anonymized","100","1246","1","2024-12-19 18:41:54","R_1egY4WHcZMVOh9X","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","21C9CCA31AAC4871AF17A99AF86F6B8B","9551-9597-6738-7752","","","","","20","15","20","95","0","88","0","100","0","100","0","","","How a participant percieves acting with a ChatBot.","1","1","","3","","69","3","","92","21C9CCA31AAC4871AF17A99AF86F6B8B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:23:06","2024-12-19 18:42:16","0","Anonymized","100","1150","1","2024-12-19 18:42:17","R_1oGTTPSvfhgaTZF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8B2E9F1EFC6748C799F3ADEBF49DC920","6921-9915-2021-0606","","","","","90","5","95","90","10","75","25","85","15","90","5","","","how talking to a LLM makes people feel","1","2","","3","","27","3","","0","8B2E9F1EFC6748C799F3ADEBF49DC920","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:14:44","2024-12-19 18:42:28","0","Anonymized","100","1663","1","2024-12-19 18:42:28","R_5EabseZW4TUUFfy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8A7803DC27D84078A2E22EAF8DA04494","","20.266","470.057","927.767","5","9","0","0","49","0","95","10","100","0","100","0","1","I did journal every time I had thoughts that I wanted to record for the full 15 minutes.","I'm not sure, but I enjoyed it.","2","2","","1","","34","3","","0","8A7803DC27D84078A2E22EAF8DA04494","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
