"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","google_check","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","youtube_ss_Id","youtube_ss_Name","youtube_ss_Size","youtube_ss_Type","self_disclosure_1","self_disclosure_2","self_disclosure_4","self_disclosure_5","self_disclosure_6","self_disclosure_7","journaling_manip","journ_manip_explain","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost"
"2024-12-23 15:20:26","2024-12-23 15:39:41","0","Anonymized","100","1155","1","2024-12-23 15:39:42","R_3gHEXbS2afPYww8","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6749FB43FAC048B08D39CEC7D76E94DB","0114-5252-3344-4638","","","","","","","","","","","","","70","0","21","0","16","10","","","1","2","","1","","31","1","","82","6749FB43FAC048B08D39CEC7D76E94DB","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:17:57","2024-12-23 15:42:09","0","Anonymized","100","1451","1","2024-12-23 15:42:10","R_5dMkjigiIxagNUS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","43C75A9869C842C0888EE01C0A1B0189","","","","","","163.714","163.714","1193.5","1","F_1OD1XS5tDkHIIBu","bffd4387-7eb2-480c-8b4f-c74a01a9e600.zip","54913","application/zip","21","21","22","21","19","24","","","2","2","","3","","25","1","","60","43C75A9869C842C0888EE01C0A1B0189","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:24:17","2024-12-23 15:42:17","0","Anonymized","100","1080","1","2024-12-23 15:42:18","R_5zAOm3BlftRBV53","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C08BE72A9785426FBF3C6741D41AA655","","11.157","689.752","913.81","5","","","","","","","","","0","0","12","0","0","0","1","I enjoy journaling and journal in my day-to-day life. It helps keep me focused and on track with my thoughts.","2","2","","3","","34","4","","72","C08BE72A9785426FBF3C6741D41AA655","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:25:49","2024-12-23 15:42:43","0","Anonymized","100","1013","1","2024-12-23 15:42:43","R_5VxThZ8usEVG1ob","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","E9B62C6665A24823860332F1E9A44696","9596-7539-4896-3175","","","","","","","","","","","","","21","2","14","3","13","17","","","2","2","","3","","60","6","","32","E9B62C6665A24823860332F1E9A44696","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:26:25","2024-12-23 15:46:45","0","Anonymized","100","1220","1","2024-12-23 15:46:46","R_1wzVAgqHTtTZFs7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","62944C92873541BEB4397A4058DCE6EF","","","","","","42.022","50.598","1020.477","2","F_2ANIbnEsycabQfq","today.png","67047","image/png","24","27","29","20","24","25","","","2","1","","1","","28","3","","38","62944C92873541BEB4397A4058DCE6EF","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:46:20","2024-12-23 15:46:49","0","Anonymized","100","28","1","2024-12-23 15:46:49","R_70S8mpu2nzTO6C5","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","419C3E2A69DA4CAC81E536BCF4C27CDF","","",""
"2024-12-23 15:24:56","2024-12-23 15:46:52","0","Anonymized","100","1316","1","2024-12-23 15:46:53","R_5AZmzbqZ4wRVUvD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1CC9AD8E3E7246359E8E7C2E16D3B3CA","","21.801","909.169","928.624","9","","","","","","","","","15","15","20","10","10","10","1","Yes, I was able to sit and just journal what I was feeling and what came to my mind.","2","2","","5","","32","4","","91","1CC9AD8E3E7246359E8E7C2E16D3B3CA","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:33:38","2024-12-23 15:52:59","0","Anonymized","100","1161","1","2024-12-23 15:53:00","R_2Ys4r5aZyKHJDuP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","CA46B3873F8F49A28EB5B0D55AAB7975","","17.663","569.77","908.352","12","","","","","","","","","7","10","76","5","12","60","1","i was able to journal for 15 minutes on a certain topic","1","1","","1","","21","5","","71","CA46B3873F8F49A28EB5B0D55AAB7975","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:53:13","2024-12-23 15:53:48","0","Anonymized","100","35","1","2024-12-23 15:53:49","R_3tWIdlPD5Aorm5r","","","","","Anonymized","Anonymized","anonymous","EN","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13BF700DB54147CD8009C0A5F9F72789","","",""
"2024-12-23 15:25:06","2024-12-23 15:57:36","0","Anonymized","100","1949","1","2024-12-23 15:57:37","R_3mjwxLXzc9O94hH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1B77B8BF74FA4FBC9DB38013AD345941","4624-3004-8202-0613","","","","","","","","","","","","","78","76","21","76","76","75","","","1","2","","2","","27","4","","50","1B77B8BF74FA4FBC9DB38013AD345941","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 16:00:58","2024-12-23 16:01:53","0","Anonymized","100","55","1","2024-12-23 16:01:54","R_51hkjsTV2MJtg8n","","","","","Anonymized","Anonymized","anonymous","EN","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75ED80D3179D4EB8B97B54F4E55E7A41","","",""
"2024-12-23 15:38:28","2024-12-23 16:02:40","0","Anonymized","100","1452","1","2024-12-23 16:02:42","R_3e9WzGV4Aj8niZr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","89DEFA4982FF4A12983972AB6ED18572","","","","","","30.283","870.228","1335.423","3","F_1FsVBrUZekRTrZv","Screenshots.zip","595503","application/zip","0","0","78","0","0","4","","","1","2","","3","","36","3","","22","89DEFA4982FF4A12983972AB6ED18572","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:41:45","2024-12-23 16:03:30","0","Anonymized","100","1304","1","2024-12-23 16:03:30","R_723ZLqHboo5U4g6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","906DB4F6D9734AF08B4D5BFCBD5E51B5","","32.095","467.483","992.808","7","","","","","","","","","0","0","0","0","0","0","1","I started writing and had a lot to say so just kept writing. The time was winding up just as my thoughts on what I was writing wound up. ","1","2","","6","Native American","55","3","","95","906DB4F6D9734AF08B4D5BFCBD5E51B5","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:41:58","2024-12-23 16:03:38","0","Anonymized","100","1300","1","2024-12-23 16:03:39","R_3C8G2jp3rRqt5V6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","FF8964D047FF4D708E3DFD700B6BDA86","3945-8796-0961-2433","","","","","","","","","","","","","10","24","66","23","32","27","","","1","1","","2","","22","4","","81","FF8964D047FF4D708E3DFD700B6BDA86","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:51:36","2024-12-23 16:09:32","0","Anonymized","100","1076","1","2024-12-23 16:09:33","R_63anyyigPDgi3zE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B1171200AFF0454D911388E2AFCEC1A4","2843-6296-0148-0090","","","","","","","","","","","","","0","0","2","1","0","0","","","1","2","","3","","54","2","","50","B1171200AFF0454D911388E2AFCEC1A4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:37:34","2024-12-23 16:11:22","0","Anonymized","100","2027","1","2024-12-23 16:11:22","R_6ovU18nScwWxTt0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5DDFB19028B54F328E83BBE1718CD271","7261-9482-4827-9074","","","","","","","","","","","","","1","0","0","0","1","2","","","2","2","","1","","71","3","","80","5DDFB19028B54F328E83BBE1718CD271","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:54:17","2024-12-23 16:14:02","0","Anonymized","100","1185","1","2024-12-23 16:14:02","R_5jtWd6gBJogaJe9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","F2046640832B4032B62737B9EB0C3BAE","","106.463","153.684","1009.629","3","","","","","","","","","5","50","54","5","13","5","1","I started the timer and typed whatever ran through my head for those 15 minutes.","1","2","","3","","43","3","","50","F2046640832B4032B62737B9EB0C3BAE","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:48:50","2024-12-23 16:14:42","0","Anonymized","100","1551","1","2024-12-23 16:14:43","R_7SAlz5OMocgztPz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","00740541D1BB4B628ED9687810C732CD","","","","","","22.804","105.68","1119.209","2","F_2qqhPrPNckWJUGS","Capture.PNG","72863","image/png","10","10","10","8","10","10","","","1","1","","3","","22","3","","100","00740541D1BB4B628ED9687810C732CD","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:52:29","2024-12-23 16:14:47","0","Anonymized","100","1338","1","2024-12-23 16:14:48","R_11oLKgZh5Ugr2bW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9A85EFB522EF42F48017DF9220142596","8955-7970-3622-1066","","","","","","","","","","","","","55","50","50","30","30","35","","","1","2","","1","","60","3","","4","9A85EFB522EF42F48017DF9220142596","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:56:15","2024-12-23 16:14:51","0","Anonymized","100","1115","1","2024-12-23 16:14:52","R_58ZXOrEgASnJ3vU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","59F437AF24144648BBBAD3DDF0106734","5512-5755-2283-3488","","","","","","","","","","","","","20","10","20","20","20","20","","","1","1","","5","","22","3","","70","59F437AF24144648BBBAD3DDF0106734","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:56:17","2024-12-23 16:15:02","0","Anonymized","100","1124","1","2024-12-23 16:15:03","R_6Jyo91RwebADpBF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C5D84A1779E8458D87D099D00C261BFC","","","","","","24.361","24.361","936.935","1","F_1ruGfb0Uws9G5Iv","Screenshot%202024-12-23%20161336.png","90751","image/png","65","39","74","44","75","29","","","1","2","","3","","43","5","","100","C5D84A1779E8458D87D099D00C261BFC","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:00:25","2024-12-23 16:18:46","0","Anonymized","100","1101","1","2024-12-23 16:18:46","R_5JQMhnXuTL1eOdJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","BBEF112542414121B2A6824AF6CD51BB","6692-1762-0943-6455","","","","","","","","","","","","","12","3","8","8","10","18","","","1","1","","3","","26","3","","78","BBEF112542414121B2A6824AF6CD51BB","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 16:01:09","2024-12-23 16:19:46","0","Anonymized","100","1116","1","2024-12-23 16:19:46","R_5LMpZ81yRJMAfJX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","FD5745D7CB9046FDA6D9900621A62458","5465-8619-7925-7409","","","","","","","","","","","","","9","18","12","1","14","18","","","2","1","","3","","25","4","","40","FD5745D7CB9046FDA6D9900621A62458","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:59:33","2024-12-23 16:20:17","0","Anonymized","100","1244","1","2024-12-23 16:20:18","R_6QS68e3mBBAtY45","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","28418FD4990145A8B98E77D40D186AD0","","","","","","42.341","1117.648","1119.006","6","F_3M51Gd2omhpsVdd","screen%20shot%20for%20work.png","429581","image/png","70","77","59","56","87","78","","","1","1","","3","","47","3","","58","28418FD4990145A8B98E77D40D186AD0","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:59:19","2024-12-23 16:20:43","0","Anonymized","100","1283","1","2024-12-23 16:20:43","R_7aKMFzEbw3KOgrD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","0836FE6464DA459FA3E4DBCF084C37D5","","26.848","960.566","971.612","25","","","","","","","","","17","18","71","7","17","72","1","There were moments that I felt that I could not think of what to write but i just let my thoughts guide me and did not focus on it too much. I wrote whatever came to mind","2","2","","1","","49","4","","80","0836FE6464DA459FA3E4DBCF084C37D5","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:02:43","2024-12-23 16:21:27","0","Anonymized","100","1124","1","2024-12-23 16:21:28","R_5RPt8M1A6EAVbsX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4AE3731D277D4B3FB4B9246537E1A61E","","10.512","833.184","964.612","16","","","","","","","","","78","54","85","34","77","50","1","I did follow the instructions.","1","1","","1","","45","4","","0","4AE3731D277D4B3FB4B9246537E1A61E","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:06:57","2024-12-23 16:25:21","0","Anonymized","100","1104","1","2024-12-23 16:25:22","R_68ZqBZwCr8xNJuF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","533D2B30B31C4191949F53929A3D6790","2085-5268-1586-9597","","","","","","","","","","","","","14","13","15","13","20","11","","","2","2","","3","","66","5","","100","533D2B30B31C4191949F53929A3D6790","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 16:03:32","2024-12-23 16:26:03","0","Anonymized","100","1351","1","2024-12-23 16:26:04","R_39aipYDPIdpAunT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","CB56722530A540F98E062BBB2D7A7AEC","","","","","","90.852","1142.052","1144.199","3","F_D64OzHHSIVGtTcR","snip1.PNG","116759","image/png","54","63","69","50","40","50","","","2","2","","3","","36","5","","54","CB56722530A540F98E062BBB2D7A7AEC","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:08:05","2024-12-23 16:28:54","0","Anonymized","100","1248","1","2024-12-23 16:28:55","R_6q9mm04WRo12eAN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","EE7D17301DC34E73BC6E7AC588C9F2B6","","","","","","13.228","991.537","992.768","20","F_3Htp5Em3eE7yPne","Archive.zip","463271","application/zip","69","71","60","60","65","69","","","1","2","","3","","38","5","","44","EE7D17301DC34E73BC6E7AC588C9F2B6","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:09:09","2024-12-23 16:28:58","0","Anonymized","100","1188","1","2024-12-23 16:28:58","R_73GoFs8iBjbTNF7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","73D64E8EA48B49EF825A6815525BDBE4","9392-1067-5472-5143","","","","","","","","","","","","","41","34","64","40","37","37","","","1","2","","2","","26","7","","69","73D64E8EA48B49EF825A6815525BDBE4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 16:30:41","2024-12-23 16:32:46","0","Anonymized","100","124","1","2024-12-23 16:32:46","R_3SivvFWv7FqWbeh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89C3942FD650467BA034A682D81EF3A0","","",""
"2024-12-23 16:15:20","2024-12-23 16:32:49","0","Anonymized","100","1048","1","2024-12-23 16:32:49","R_5kSpnbrUTtVyRLf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B8D22B2B2AD84A10905138264C404787","","12.922","839.627","916.213","21","","","","","","","","","66","60","59","77","90","76","1","I may have gone back and forth, but I was engaged every minute of journaling in one way or another. ","2","2","","3","","28","3","","37","B8D22B2B2AD84A10905138264C404787","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:59:39","2024-12-23 16:32:58","0","Anonymized","100","1999","1","2024-12-23 16:32:59","R_6f7Gd5bjZ1Kw5wZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D73F12A203A34AF2AE8D46DC96844D01","","21.827","371.901","1006.241","11","","","","","","","","","21","26","29","30","14","25","2","I ran out of things to journal about after I initally shared my main thoughts. Other ideas and thoughts were too ""tangent and incoherent"" for the survey. ","2","2","","2","","40","4","","50","D73F12A203A34AF2AE8D46DC96844D01","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:12:09","2024-12-23 16:33:07","0","Anonymized","100","1257","1","2024-12-23 16:33:08","R_7r3pVWDdLTaqfK1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4A1D9879B49F4CC48C0B56F4404FDD79","","","","","","77.041","78.761","1101.846","2","F_5hBoLp8bmLD7VhT","Screen_20241223163051.png","767830","image/png","0","0","0","0","0","0","","","2","1","","3","","54","3","","60","4A1D9879B49F4CC48C0B56F4404FDD79","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:05:23","2024-12-23 16:35:46","0","Anonymized","100","1823","1","2024-12-23 16:35:47","R_7KWRI6sdyDQRL0t","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","991376DA485B4537BD3CF246640A9629","","3.716","1531.326","1537.027","22","","","","","","","","","8","11","8","8","0","0","1","I was able to journal to the best of my ability though it took a few minutes before I started the timer to think about what or how I wanted to start but after that everything just flowed.","1","2","","1","","32","2","","20","991376DA485B4537BD3CF246640A9629","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:20:18","2024-12-23 16:38:12","0","Anonymized","100","1074","1","2024-12-23 16:38:13","R_3ZQbtzcqA30ZB9V","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","DE95985A56A8432AB95F15596ED102D5","2459-1059-0424-1875","","","","","","","","","","","","","3","2","4","4","2","8","","","1","1","","2","","27","3","","80","DE95985A56A8432AB95F15596ED102D5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 16:30:20","2024-12-23 16:48:07","0","Anonymized","100","1066","1","2024-12-23 16:48:08","R_6hfFU44Rd7nXCz7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","759D3DE7341F4850B3B42705879901B6","","","","","","18.297","18.746","921.996","2","F_6hSbjdSjWD87Sud","Screenshot%202024-12-23%20at%206.46.59%E2%80%AFPM.png","774098","image/png","41","40","66","30","53","44","","","1","2","","3","","19","3","","55","759D3DE7341F4850B3B42705879901B6","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:31:41","2024-12-23 16:50:50","0","Anonymized","100","1148","1","2024-12-23 16:50:52","R_5wNOcA4XrCDobZu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","004C52DBB90843589B3E19F32ADA148D","","","","","","19.049","985.571","1013.291","7","F_2DTag6gyan3reOK","youtube.JPG","298769","image/jpeg","74","88","75","66","73","72","","","2","2","","3","","39","7","","69","004C52DBB90843589B3E19F32ADA148D","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:38:22","2024-12-23 16:57:20","0","Anonymized","100","1137","1","2024-12-23 16:57:20","R_79u0jZHHC0LGZul","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","AEBBC9C707C44906AF8C8B9D369D815B","1854-5256-3610-6610","","","","","","","","","","","","","0","0","0","0","0","0","","","1","2","","3","","35","3","","50","AEBBC9C707C44906AF8C8B9D369D815B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 16:39:33","2024-12-23 16:57:31","0","Anonymized","100","1077","1","2024-12-23 16:57:31","R_5qdFiNwm5OkVg2B","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","26E7CA0C0286482ABECD0BA50293DF02","","25.208","919.734","926.949","23","","","","","","","","","0","0","0","0","0","0","1","I stayed focused on journaling the entire time. I didn't feel an urge to grab my phone, to go on another tab, nothing of that sort. I was focused on writing and focused on the topic of what I was writing for the entire 15 minutes.","1","2","","2","","24","4","","75","26E7CA0C0286482ABECD0BA50293DF02","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:36:19","2024-12-23 16:58:24","0","Anonymized","100","1324","1","2024-12-23 16:58:25","R_3YhROBeh0m0IP4Z","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5979AA37ACD04ACF89A1BBF75318C657","","5.601","997.527","1000.761","3","","","","","","","","","7","18","28","8","5","71","1","I had a lot on my mind so it wasn't too hard.","1","2","","3","","42","4","","50","5979AA37ACD04ACF89A1BBF75318C657","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:59:39","2024-12-23 17:00:12","0","Anonymized","100","33","1","2024-12-23 17:00:13","R_3hKLTvU4h6GlNzu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204DE954BF574F4BB7645678F8AD2F45","","",""
"2024-12-23 17:00:20","2024-12-23 17:00:50","0","Anonymized","100","30","1","2024-12-23 17:00:51","R_5E115xikqjAMmZN","","","","","Anonymized","Anonymized","anonymous","EN","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204DE954BF574F4BB7645678F8AD2F45","","",""
"2024-12-23 17:00:56","2024-12-23 17:01:17","0","Anonymized","100","21","1","2024-12-23 17:01:18","R_73VL73zzvjpKGKF","","","","","Anonymized","Anonymized","anonymous","EN","1","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204DE954BF574F4BB7645678F8AD2F45","","",""
"2024-12-23 17:01:23","2024-12-23 17:01:50","0","Anonymized","100","27","1","2024-12-23 17:01:51","R_3COyP4Vd6QLvPSh","","","","","Anonymized","Anonymized","anonymous","EN","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204DE954BF574F4BB7645678F8AD2F45","","",""
"2024-12-23 17:01:41","2024-12-23 17:03:19","0","Anonymized","100","98","1","2024-12-23 17:03:20","R_3ofd2aKrVSMA0E1","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0F6752CD3D8D48E8A6AF2FA5DA58C0C5","","",""
"2024-12-23 17:03:23","2024-12-23 17:05:13","0","Anonymized","100","109","1","2024-12-23 17:05:13","R_3YRHRBY0Nc2yaMQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9185ED27DCA24D1BBF14CC755D49EDE6","","",""
"2024-12-23 16:47:26","2024-12-23 17:09:18","0","Anonymized","100","1311","1","2024-12-23 17:09:18","R_6QEBOqW1lvLJ9No","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","CCC73D0EB1E94BFBA4E38C31CF3C5E97","","51.604","956.803","963.337","8","","","","","","","","","0","0","0","0","0","0","1","You said to journal for 15 minutes about anything, just journal about my day and other things, so thats hat I did.","2","2","","1","","54","2","","100","CCC73D0EB1E94BFBA4E38C31CF3C5E97","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 16:39:11","2024-12-23 17:10:09","0","Anonymized","100","1858","1","2024-12-23 17:10:13","R_70el9piuSSnOIZy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","3B271D73C7914247986D25490DB7D2AF","","","","","","94.077","187.945","1405.126","3","F_9mAeAkUKaIMsiBP","screenshot.zip","1656660","application/zip","5","6","5","0","0","0","","","2","2","","3","","51","4","","100","3B271D73C7914247986D25490DB7D2AF","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 16:50:56","2024-12-23 17:10:27","0","Anonymized","100","1171","1","2024-12-23 17:10:28","R_3ONIl7JPvv8TjPU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","95521C51DB1B49D48CEE6A1AB5112D64","0022-0219-3596-3749","","","","","","","","","","","","","25","51","61","41","19","36","","","2","1","","2","","30","3","","71","95521C51DB1B49D48CEE6A1AB5112D64","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:15:11","2024-12-23 17:16:17","0","Anonymized","100","65","1","2024-12-23 17:16:17","R_5Q9izYV7KdFqRPY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6EF64888C6D84F9586DC165F28BFCBD6","","",""
"2024-12-23 16:58:58","2024-12-23 17:16:34","0","Anonymized","100","1055","1","2024-12-23 17:16:34","R_7cyx6LL3hjJtPuV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","3715E617ECB94C26A94C70A501907DD6","","7.262","783.419","908.704","10","","","","","","","","","50","50","50","50","50","50","1","I was able to journal, but I feel like I'd write a sentence or two loose focus or zone out and then continue on so it took 15mins but had I not lost focus it would of taken less time to write what I wrote.","1","2","","3","","35","4","","34","3715E617ECB94C26A94C70A501907DD6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:00:06","2024-12-23 17:18:39","0","Anonymized","100","1112","1","2024-12-23 17:18:40","R_1IlLeUJGaTRT1P5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","070DAF067B0F4357857EC959A9D7A667","1494-1586-0034-2822","","","","","","","","","","","","","46","79","82","17","51","18","","","1","2","","2","","23","4","","24","070DAF067B0F4357857EC959A9D7A667","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:00:22","2024-12-23 17:20:42","0","Anonymized","100","1220","1","2024-12-23 17:20:43","R_3masuNPAwJ5xEdz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","51408F6A719E499DAA669A5080F0F4EB","3644-3244-0634-6480","","","","","","","","","","","","","0","0","0","0","0","0","","","1","1","","1","","18","3","","100","51408F6A719E499DAA669A5080F0F4EB","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:01:23","2024-12-23 17:20:45","0","Anonymized","100","1162","1","2024-12-23 17:20:46","R_3dsM6cFgxE2xWTh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5847DB1C1D294F56BA6F03004056CCC0","","","","","","12.918","12.918","384.534","1","F_3MJT96xC8FMW3Pk","Screenshot%202024-12-23%20191907.png","416324","image/png","64","76","70","78","65","79","","","1","2","","3","","23","3","","100","5847DB1C1D294F56BA6F03004056CCC0","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
