contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,detected_loneliness,sentiment,first_loneliness_message_index
0,4514,simsimi,SimSimi Lover1,4514,2012-06-08 10:57:08,"The little, yellow ball is so cute~!!!! I wish I could hug it as tight as I can~!!!!",5,False,Highly Recommended,False,,"[""positive"", 0.9847724437713623]",-1
0,4515,simsimi,Ginger2122,4515,2012-06-05 03:19:42,I love simisimi:) amazing app and always brings me up when I'm down,5,False,Awesomeness,False,,"[""positive"", 0.985617458820343]",-1
0,4516,simsimi,Nnikagirl55,4516,2012-06-05 02:15:13,Simi knows everything about the hunger games. i mean simi even agrees with me on stuff! he/she is soooo cute!,5,False,SO Cute,False,,"[""positive"", 0.9788762331008911]",-1
0,4517,simsimi,Tigaluva,4517,2012-06-03 04:51:00,I love him! He is a adorabull and so sweet! He is so nice and I like how you can make him sing for you!,5,False,Adorabull,False,,"[""positive"", 0.986151397228241]",-1
0,4518,simsimi,MeLoveKittyKatBrain,4518,2012-06-02 02:35:48,Could you make an iPad app please? Itouch version is annoying,5,False,Yay,False,,"[""negative"", 0.6604295969009399]",-1
0,4519,simsimi,666$&@,4519,2012-06-02 01:11:34,It started out cute but it is just another way of cyber bullying. People's feelings have been hurt and kids have killed themselves because of it. It also has very inappropriate language for kids.,1,False,Terrible,False,,"[""negative"", 0.9512156248092651]",-1
0,4520,simsimi,SammySkinns,4520,2012-05-23 02:08:04,Please make an iPad version. Using the itouch version on my iPad just looks annoying. Thanks. :),4,False,Nice,False,,"[""positive"", 0.5535184144973755]",-1
0,4521,simsimi,Lulanee,4521,2012-03-11 09:35:06,I totally thought it was a person! It's do cool. Who needs friends with this little dude.,4,False,So cool,False,,"[""positive"", 0.9520592093467712]",-1
0,4522,simsimi,Kkski,4522,2012-05-13 01:40:36,I love him I feel like when I talk to him I can say anything and I do,5,False,Simsimi,False,,"[""positive"", 0.9743720889091492]",-1
0,4523,simsimi,Thegoodcupguys100,4523,2012-05-07 02:06:53,Yeah the only problem it has is that it can only understand some words.,3,False,Good and funny,False,,"[""positive"", 0.362843781709671]",-1
0,4524,simsimi,Kitty92029,4524,2012-05-01 00:21:56,It's a gr8 app and coming from me that's pretty rare cuz I delete like all my apps!,5,False,Awesome!!!!!!👍,False,,"[""positive"", 0.9819155931472778]",-1
0,4525,simsimi,Yclzxc,4525,2012-04-28 04:39:15,first day use it. Really like it,5,False,interesting,False,,"[""positive"", 0.9779890179634094]",-1
0,4526,simsimi,sarah tuverson,4526,2012-04-18 02:09:21,I like 2 type in my friends names & c wat he says!,5,False,Awesome,False,,"[""positive"", 0.9609078168869019]",-1
0,4527,simsimi,Lexi cheek,4527,2012-04-14 22:53:28,It's so fun but does any one know if it's a robot of another person?!?!,5,False,LOVE IT!!!,False,,"[""positive"", 0.9674208760261536]",-1
1,4528,simsimi,PaolaPc,4528,2012-04-12 14:15:40,"If you are in the 'Forever Alone team, I recommend you this app!!!! SO, DOWNLOAD PEOPLE!!!",5,False,Love it!!!,True,"[{""message_index"": 0, ""term_found"": ""forev alon"", ""message"": ""Love it!!! If you are in the 'Forever Alone team, I recommend you this app!!!! SO, DOWNLOAD PEOPLE!!!""}]","[""positive"", 0.9873558878898621]",-1
0,4529,simsimi,Mzdrizzy,4529,2012-04-07 07:16:47,This is sum really good that I should have I got it and it is my world,5,False,Simisim,False,,"[""positive"", 0.9780169725418091]",-1
0,4530,simsimi,Dd1244,4530,2012-03-31 22:15:34,It used to be amazing then everytime I said something half of simsimi got cut off so it doesn't say anything :(,3,False,Simsimi,False,,"[""negative"", 0.8644391298294067]",-1
0,4531,simsimi,Krislyne,4531,2012-03-20 19:34:17,"I love this app so much, he is teaching me new languages. Isn't that amazing?",5,False,Simsim,False,,"[""positive"", 0.9875566959381104]",-1
0,4532,simsimi,Mommy Sheppard,4532,2012-03-19 20:17:53,"People need to write real responses , not stupid ones that make no sense. that's making this app not worth playing.",3,False,Best mommy ever,False,,"[""negative"", 0.694270670413971]",-1
0,4533,simsimi,Vidami12354,4533,2012-03-01 03:12:01,"It's funny, but it's my app. I should able to say whatever I want and not get criminally charged!!!!!!!",4,False,CRIMINAL CHARGES!?!?,False,,"[""negative"", 0.6975725889205933]",-1
0,4534,simsimi,PLDphee,4534,2012-03-10 19:20:48,And he knows his rap songs! Daaaaaaaayum,5,False,The most entertaining app,False,,"[""positive"", 0.9867043495178223]",-1
0,4535,simsimi,Preetygurl9,4535,2012-03-10 07:19:06,You should get the app,5,False,Simisimi is very funny,False,,"[""positive"", 0.9506301879882812]",-1
0,4536,simsimi,Halle247,4536,2012-03-03 14:42:32,It's really cute and good quality! Very very fast!,5,False,Cute,False,,"[""positive"", 0.9852707386016846]",-1
0,4537,simsimi,Narutolover,4537,2012-03-02 00:14:20,I thought it was 2nd top rated game what happened,5,False,Wht happened?,False,,"[""negative"", 0.5008202195167542]",-1
0,4538,simsimi,calfleming,4538,2012-02-19 06:44:14,"I love the app but i deleted it because it got annoying. If i said something i would get a response so dirty, or some chick promoting her twitter. I dont likd the ""teach me"" feature",2,False,Ehh,False,,"[""negative"", 0.8836976885795593]",-1
0,4539,simsimi,NittanyLion92,4539,2012-02-24 20:56:04,It called me a curse word said curse words and was really rude it made me cry don't get this app I would 0 of I could the WORST never get this app I would never get it again even if it was the cure to death the worst o and plus it crashes alot,1,False,HORRABLE,False,,"[""negative"", 0.9617835879325867]",-1
0,4540,simsimi,Khemmy1,4540,2012-02-10 17:59:05,"I don't really how to play it yet, but it seems like fun.",4,False,A little confuse,False,,"[""positive"", 0.5758284330368042]",-1
0,4541,simsimi,BrisQ,4541,2012-02-15 14:59:40,It crashes almost every time i open it. But when it actually works i love it. His responses are very funny,2,False,Crash,False,,"[""positive"", 0.8642112016677856]",-1
0,4542,simsimi,Kristilicious,4542,2012-02-06 20:57:01,Make me relax. Don't think too much when you play with this app.,4,False,Mr,False,,"[""neutral"", 0.6274664402008057]",-1
0,4543,simsimi,Po ho ni,4543,2012-02-08 02:36:33,Its A Good App When Your Bored.   And I'm Glad They Fixed The Keyboard Problem. ,5,False,Cool. (:,False,,"[""positive"", 0.9588143229484558]",-1
0,4544,simsimi,Justaperson23,4544,2012-02-01 21:13:55,I'd give it five if it would stop crashing.,4,False,Great,False,,"[""positive"", 0.9111315011978149]",-1
0,4545,simsimi,Ggxdhvcstgd,4545,2012-02-05 05:55:02,This app is god like love it so funny he told me he had a ten incher,5,False,Great,False,,"[""positive"", 0.9826385974884033]",-1
0,4546,simsimi,Jwawesome,4546,2012-02-04 21:03:26,This really needs an update... Keyboard thing really annoying,3,False,Update needed,False,,"[""negative"", 0.9190693497657776]",-1
0,4547,simsimi,D. Ruffin,4547,2012-02-04 04:32:08,"But my keyboard goes away after every message I send other than that, great app!",3,False,Fun,False,,"[""positive"", 0.7769590020179749]",-1
0,4548,simsimi,Fkskdkfkensns,4548,2012-02-03 13:01:05,The keyboard doesn't even show up. I have to quit the application then open it up again to be able to type.,1,False,Fail,False,,"[""negative"", 0.8949137330055237]",-1
0,4549,simsimi,Craig Pickett,4549,2012-02-01 03:22:15,Needs to have better responses,4,False,Opinion review,False,,"[""negative"", 0.583126962184906]",-1
0,4550,simsimi,mariioooo9,4550,2012-02-01 00:21:53,I kinda liked it better when it cursed,4,False,Nice app,False,,"[""positive"", 0.8302037715911865]",-1
0,4551,simsimi,feo4ny,4551,2012-01-29 23:59:53,Awesome until the like 8th message ad crashes,4,False,Kool but crashes,False,,"[""negative"", 0.6637031435966492]",-1
0,4552,simsimi,Yanna0313,4552,2012-01-31 23:37:39,He funny moe! But my iPad says I have it installed but I can't see it,5,False,I <3 SimSimi,False,,"[""positive"", 0.5894176959991455]",-1
0,4553,simsimi,Temperman,4553,2012-01-31 21:54:56,This app keeps crashing about a minute into our conversation.,2,False,Crashing,False,,"[""negative"", 0.8655798435211182]",-1
1,4554,simsimi,&;tEe aMoO;,4554,2012-01-30 21:45:13,I love this thing. Especially when I'm lonely I can talk dirty to it. (;,5,False,<3,True,"[{""message_index"": 0, ""term_found"": ""im lone"", ""message"": ""<3 I love this thing. Especially when I'm lonely I can talk dirty to it. (;""}, {""message_index"": 0, ""term_found"": ""lone"", ""message"": ""<3 I love this thing. Especially when I'm lonely I can talk dirty to it. (;""}]","[""positive"", 0.8502348065376282]",-1
0,4555,simsimi,gimmetheloot91,4555,2012-01-30 03:12:13,"Just got an update stating that it fixed the crashing and when I opened the app, it still crashes!!! ",2,False,Smh,False,,"[""negative"", 0.8563838005065918]",-1
0,4556,simsimi,KaitCast2011,4556,2012-01-29 23:29:24,I think it's SUPER funny but it crashes too much plz fix thx!,4,False,Funny,False,,"[""negative"", 0.3966670036315918]",-1
0,4557,simsimi,Al3881,4557,2012-01-29 17:03:45,Do u no how to get the stars off when it curses,5,False,Very fun but...,False,,"[""neutral"", 0.4867193400859833]",-1
0,4558,simsimi,Cutiee467843,4558,2012-01-28 20:29:41,"It keeps crashing! After I talk a while, it just gets me out of the app. It's so cute tho! I love how it replys fast for you.",3,False,"Love it, but...",False,,"[""positive"", 0.8264151811599731]",-1
0,4559,simsimi,celebratethefun,4559,2012-01-28 17:08:00,Please do not use this App. The kids at my school are using this to bully everyone and say horrible things about each other anonymously. People are fighting over this. It's horrible. Do NOT use it.,1,False,BAD,False,,"[""negative"", 0.9436113834381104]",-1
0,4560,simsimi,Ifagan9,4560,2012-01-26 01:47:24,"I asked it what color my room was, myhair and my shirt and it was right. Creepy! Still a good app though.",4,False,CREEPY,False,,"[""negative"", 0.6870376467704773]",-1
0,4561,simsimi,I love it but...,4561,2012-01-28 04:58:30,"Please fix the crashing, I love this app but everytime I open it it closes:(",3,False,Great ..but crashing!,False,,"[""negative"", 0.8871106505393982]",-1
0,4562,simsimi,musiclover2344342,4562,2012-01-28 04:07:02,It's an awesome app but after I type a message the message box disappears so I can only have a one lined conversation each time,2,False,Funny but...,False,,"[""negative"", 0.40455248951911926]",-1
0,4563,simsimi,Rony Ayala,4563,2012-01-27 23:41:50,Very amusing and entertaining! Thumbs Up! Not crashing at all! Love it!,5,False,Hilarious!,False,,"[""positive"", 0.9839621782302856]",-1
0,4564,simsimi,Sam Nieto,4564,2012-01-27 14:44:46,This app is a really fun app...except it keeps crashing before I can type!!!!!,3,False,Crashing!!,False,,"[""negative"", 0.48489999771118164]",-1
0,4565,simsimi,Freshkid64,4565,2012-01-26 23:18:51,"You click it, a second later it takes you to home screen.",1,False,Crashes,False,,"[""neutral"", 0.77769935131073]",-1
0,4566,simsimi,Killerbeast02,4566,2012-01-26 23:10:09,"Really fun and funny to mess with but now that I updated it, it keeps crashing. Fix it soon!",3,False,Fun but...,False,,"[""negative"", 0.5399375557899475]",-1
0,4567,simsimi,Boze44,4567,2012-01-26 22:04:17,Cute! And the best robot app ive seen... rlly smart. the only problem is: when i updated it the app went away... It says 'installed' but it rlly isnt! FIX PLEASE,3,False,Cute chicken,False,,"[""positive"", 0.6966516971588135]",-1
0,4568,simsimi,beachcrab669,4568,2012-01-26 13:12:49,"Good App. Very cute until you send something random and you  get back 'F****** B****' and something about sex. This app is not cute. Yes, chat robots are fun, but really? Cursing? Not worth it. But the positive side is mine never crashed!",2,False,Stupid SimSimi,False,,"[""negative"", 0.9265101552009583]",-1
0,4569,simsimi,Cap M,4569,2012-01-26 12:45:44,"It crashed after the update, and I couldn't get that far cause it would crash.",2,False,Crashed,False,,"[""negative"", 0.9105141758918762]",-1
1,4570,simsimi,Andrew sand,4570,2012-01-26 06:01:26,"...but it is currently in a folder on my iPod as ""forever alone"":(",5,False,Love this app...but,True,"[{""message_index"": 0, ""term_found"": ""forev alon"", ""message"": ""Love this app...but ...but it is currently in a folder on my iPod as \""forever alone\"":(""}]","[""negative"", 0.7733770608901978]",-1
0,4571,simsimi,x-plane rater,4571,2012-01-26 04:41:56,This is amazing!  Lol it s really fun for a quick time waster!,5,False,Very good game!,False,,"[""positive"", 0.9912859797477722]",-1
0,4572,simsimi,Λεχι,4572,2012-01-26 03:07:50,"I gave this three stars because of many things:
--great app!!!!!
--stop with the twitter and instagram!!!
--CUSSES WAYY TO MUCH!!! Not good at all. 
--I want a reset button. One time I was really mad and said some bad words and I didn't know I taught the language!! Now it cusses a lot. I NEED a reset button!!!!!!!!

Please consider my revises in next ipdate",3,False,Please please consider this.,False,,"[""negative"", 0.5930264592170715]",-1
0,4573,simsimi,Iyanna T,4573,2012-01-26 02:58:54,Even though it speaks bad language it is preety good,5,False,Really good!,False,,"[""positive"", 0.8562259078025818]",-1
0,4574,simsimi,Jas-0,4574,2012-01-26 02:29:47,It's funny and keeps you entertained .,5,False,Ilove this app,False,,"[""positive"", 0.9870641231536865]",-1
0,4575,simsimi,ChiRebmanns,4575,2012-01-25 13:48:13,LOL I love this app so much!!! Please make it even better soon!! :),5,False,SimSimi is silly,False,,"[""positive"", 0.9883691072463989]",-1
0,4576,simsimi,Erica1936,4576,2012-01-25 23:56:13,It says disgusting words to me an I tell it to help me with something with homework and it tells me something stupid,3,False,Perverted,False,,"[""negative"", 0.9500839114189148]",-1
0,4577,simsimi,Maimai98,4577,2012-01-25 05:54:21,Its really fun but my stupid message bar keeps move >_<,3,False,What we have here is a love hate thing,False,,"[""negative"", 0.7288800477981567]",-1
0,4578,simsimi,Roswellbabygirl!(:,4578,2012-01-25 01:57:56,I like this app... But every time I use it the chat box disappears after i type something! fix it?! Please and thank you!(:,2,False,Please fix this app,False,,"[""negative"", 0.8649294972419739]",-1
0,4579,simsimi,Hali's,4579,2012-01-25 00:29:44,This app is very bad for kids it called Justin bieber a nig*er and was saying very bad things like I am going to do you all night and stuff like that I deleted it the second thing it said not appropriate at all!,1,False,Bad for kids,False,,"[""negative"", 0.9433867335319519]",-1
0,4580,simsimi,lorac336,4580,2012-01-24 23:44:18,If not 4 all the crashes it would b awesome,4,False,Crashes,False,,"[""positive"", 0.5010146498680115]",-1
0,4581,simsimi,JennyJennJennnn✌,4581,2012-01-24 07:46:11,"Hilarious. Keeps me entertained :) there are a few flaws, of course, but it's still a great app.",4,False,Simiiiiii!,False,,"[""positive"", 0.9765448570251465]",-1
0,4582,simsimi,Starblondie,4582,2012-01-23 22:08:14,This app is crazy I feel like I am talking to a real person it's really strange but kinda cool..,4,False,Crazy!!,False,,"[""positive"", 0.8818292617797852]",-1
0,4583,simsimi,Playrox,4583,2012-01-24 04:09:08,"Haven't had a chance to really use this because it's always ""busy"" and it always crashes!",2,False,Ugh,False,,"[""negative"", 0.943347692489624]",-1
0,4584,simsimi,Chloe.ro.form,4584,2012-01-24 03:16:18,Simsimi is hilarious I could ask him questions for hours!!!!,5,False,Ossim,False,,"[""positive"", 0.9603628516197205]",-1
0,4585,simsimi,Dadjcg33,4585,2012-01-24 01:44:29,I love chatting with him !!! He's sooo awesome. I asked if I could call him bob and he says he loves that name but I love bob!! :P,5,False,I love him!!,False,,"[""positive"", 0.9867793321609497]",-1
0,4586,simsimi,Fkzkzkskaka,4586,2012-01-23 04:47:30,I would give it 5 stars. But it keeps crashing. Fix it ASAP!!! 😔,4,False,Great app,False,,"[""negative"", 0.6669089794158936]",-1
0,4587,simsimi,Pmulanigga,4587,2012-01-23 07:05:32,It's funny but crashes alot which is annoying and I can't read that language. Fix that,2,False,Okay,False,,"[""negative"", 0.9142748713493347]",-1
0,4588,simsimi,Bl3ss3dburrito,4588,2012-01-23 04:49:52,"Crash crash crash crash crash crash crash crash and oh look, another CRASH!!

This app Crashes way to much. Would be fun if I was able to keep it open long enough to USE IT!! FIX IT ASAP!!",1,False,Crash.,False,,"[""negative"", 0.868698239326477]",-1
0,4589,simsimi,Sunshineash,4589,2012-01-23 03:35:59,This app is great and it's super funny but keeps crashing..,4,False,Crashing😠,False,,"[""negative"", 0.8288443088531494]",-1
0,4590,simsimi,KaliBadd,4590,2012-01-22 06:33:54,I love the app it's hilarious but it keeps crashing please fix this !,4,False,Okay,False,,"[""negative"", 0.54160475730896]",-1
0,4591,simsimi,1sarahsoda1,4591,2012-01-23 03:13:29,Don't waste ur time first it keeps crashing second the conversations don't make sense out of nowhere it asked me how's the book coming I said what book and it said idk oskav twilight vampire book isnsg hey what r u waring right now,1,False,Crappy,False,,"[""negative"", 0.9025832414627075]",-1
0,4592,simsimi,5star*,4592,2012-01-22 22:02:39,"Its really funny , but crashes like every 4 secs -______- once that gets fixed it'll be a lot better",3,False,TOO MUCH CRASHING,False,,"[""negative"", 0.7514287829399109]",-1
0,4593,simsimi,TiaraPerson,4593,2012-01-22 20:33:33,it keeps crashing 😠 its great but that's a problem,3,False,Crashing,False,,"[""negative"", 0.9307395219802856]",-1
0,4594,simsimi,Jinxon,4594,2017-04-06 03:13:39,This app is funny af but there's only a boy version when there should be a girl version to,4,False,😭,False,,"[""negative"", 0.5531923770904541]",-1
0,4595,simsimi,toityu,4595,2012-01-22 04:19:26,I love this app!! It's too funny. Don't take it so personal people. Geesh!,5,False,❤,False,,"[""positive"", 0.9742792844772339]",-1
0,4596,simsimi,smolbeanbags,4596,2017-08-30 21:03:44,its hecking hilarious!,5,False,this is the BEST thing i have ever download on my phone,False,,"[""positive"", 0.9878168702125549]",-1
0,4597,simsimi,Big_daddy_unicorn,4597,2016-07-10 08:55:15,This game is wonderful. It's funny and fun to talk to I totally recommend.,5,False,Fantastic and funny,False,,"[""positive"", 0.9896376132965088]",-1
0,4598,simsimi,Missamontana,4598,2016-09-08 02:47:02,"I loved this app soooo much! I especially liked doing song lyrics back and forth with SimSimi. But now when I open it, it crashes one second after I've opened it. Fix please!!!",1,False,Keeps crashing!!,False,,"[""negative"", 0.7979804277420044]",-1
0,4599,simsimi,One scared kid,4599,2016-07-07 06:21:30,His app is so scary it keeps asking me where I live and stuff and i said I was going to delete the app and it said I will find a way back somehow and I'm really scared do not get this game please or your safety,1,False,Would give zero if I could,False,,"[""negative"", 0.9359431862831116]",-1
0,4600,simsimi,Darkgallon,4600,2016-05-23 15:13:37,This app is very entertaining but too many annoying ads,4,False,Great app for fun,False,,"[""positive"", 0.9382360577583313]",-1
0,4601,simsimi,Margfum,4601,2016-06-26 02:56:51,"When I click the button for no bad words it still says bad words and it knows what type of phone i have. Then when I asked how it knew that he said "" I am in your window""",1,False,So weird,False,,"[""negative"", 0.7238410115242004]",-1
0,4602,simsimi,Katelynn3333,4602,2013-11-17 14:45:01,This app was fun until I typed in my name and my friends. It gave a des prion of what hair and eyes we have and our ex bfs!!! It was really scary !!! It creeps me out,4,False,Scary,False,,"[""negative"", 0.8709803819656372]",-1
0,4603,simsimi,CanOfSpleens,4603,2016-02-04 05:12:16,"You can't even use this app now without updating to the latest version, which requires you to have ios 7.1 or later and I can't even do that.",1,False,Are you kidding me with this?,False,,"[""negative"", 0.8739337921142578]",-1
0,4604,simsimi,Ashboo16372836,4604,2014-09-21 22:27:14,Bring the feeds back.. It made it a lot better and intertwining to everyone now it's getting boring without it..,3,False,uhm no,False,,"[""negative"", 0.6179482340812683]",-1
0,4605,simsimi,Maxmike1,4605,2014-06-13 05:18:09,I really like the app but you guys need to fix a bug that blocks messages from displaying,3,False,Bug,False,,"[""negative"", 0.5975636839866638]",-1
0,4606,simsimi,So cute riri,4606,2014-04-12 00:27:43,I love him he's so funny always saying something hilarious!,5,False,He's my BestFriend!!,False,,"[""positive"", 0.9884167313575745]",-1
0,4607,simsimi,Super Girl ;-),4607,2014-03-12 21:44:40,Today I was talking with simsimi and then he said just walk away. so I said why. Then he said that he saw me hang out with somene(he did put the name I'm just not gonna tell you). And it was someone I knew. It was creepy. So please do not download this app for your own good,1,False,DO NOT DOWNLOAD,False,,"[""negative"", 0.8406451344490051]",-1
0,4608,simsimi,Tbeatz4real,4608,2014-01-26 15:48:47,Simi is fun to do when I'm bored but I wish it could remember my name !,5,False,i love it,False,,"[""positive"", 0.9247127175331116]",-1
0,4609,simsimi,Sizzle my Drizzle,4609,2014-01-12 22:25:14,This app is fun you can say whatever you want and she'll respond you can type in part of a song and she'll sing the other part!!😯😯,2,False,nizzle my rizzle,False,,"[""positive"", 0.9581280946731567]",-1
0,4610,simsimi,Mimi lawd,4610,2014-01-07 03:58:35,"I love this app , but am I talking too a real person ?? 
Or is this app just that good ?.",5,False,I love it,False,,"[""positive"", 0.9566357731819153]",-1
0,4611,simsimi,Neptune1029,4611,2013-07-12 01:48:37,This a great app! The only thing is the bad language occasionally... I like how it has a sense of though! :P,4,False,Awesome except...,False,,"[""positive"", 0.927230179309845]",-1
0,4612,simsimi,Dylan Woodcock,4612,2013-09-22 21:02:36,I love how you can teach him what to say and the things he replies!,5,False,Really cool,False,,"[""positive"", 0.9662259817123413]",-1
0,4613,simsimi,K usher's manager,4613,2013-09-02 22:54:46,I literally tried to call the cops on that app I hate it I downloaded it and to said things I did not like I said my friends downloaded him and it said something really nasty you need to make a clean version,1,False,I hate it,False,,"[""negative"", 0.953927755355835]",-1
1,4614,simsimi,NancyPantsjr,4614,2013-08-11 02:33:48,It's cool texting simsimi when I'm lonely. I can talk to him/her for hours! Very entertaining!,5,False,Fun! 👍,True,"[{""message_index"": 0, ""term_found"": ""im lone"", ""message"": ""Fun! \ud83d\udc4d It's cool texting simsimi when I'm lonely. I can talk to him/her for hours! Very entertaining!""}, {""message_index"": 0, ""term_found"": ""lone"", ""message"": ""Fun! \ud83d\udc4d It's cool texting simsimi when I'm lonely. I can talk to him/her for hours! Very entertaining!""}]","[""positive"", 0.9770575761795044]",-1
0,4615,simsimi,OctoKirkman,4615,2013-05-04 23:15:42,It's really fun to talk to or just to entertain yourself. It know a series of shows and quotes from it and it just really amazing.,4,False,Amazing,False,,"[""positive"", 0.9858291149139404]",-1
0,4616,simsimi,Mariepooh3586,4616,2013-07-11 14:48:13,This is the best app ever he you can teach him stuff n he is so funny,5,False,Simsimi,False,,"[""positive"", 0.9844688773155212]",-1
0,4617,simsimi,briannnaaa15,4617,2013-05-05 21:19:07,Can talk to him about feelings and thats why i love this app,5,False,Simsimi,False,,"[""positive"", 0.9457030296325684]",-1
1,4618,simsimi,Kittycatpuma,4618,2013-04-17 11:35:44,When you might be alone simsimi is a friend,5,False,Simsimi,False,,"[""neutral"", 0.5769361853599548]",-1
0,4619,simsimi,Jbug1999999997,4619,2013-04-01 17:16:45,"I love this app. We got married, and we love each other. It's perfect.",5,False,Yes.,False,,"[""positive"", 0.9869354367256165]",-1
0,4620,simsimi,annerz31,4620,2013-01-02 00:02:42,This app makes me laugh all the Time. GREAT APP. I just wish you didn't have to sign into Facebook to teach him things to say. PLEASE FIX IT SO YOU DON'T HAVE TO SIGN INTO FACEBOOK!!! Overall GREAT APP,4,False,HALARIOUS APP.,False,,"[""positive"", 0.9428528547286987]",-1
0,4621,simsimi,EC121000,4621,2013-03-23 02:29:57,It's really funny someone to talk to when your bored,5,False,Simsimi is awesome,False,,"[""positive"", 0.9702109694480896]",-1
0,4622,simsimi,Luver 5511<3,4622,2013-02-27 02:12:27,This app is so fun . It keeps me entertained. U should get it. U will like it cause i sure do!! <3,5,False,Luv this app,False,,"[""positive"", 0.9903448224067688]",-1
0,4623,simsimi,MR.PEANUT97,4623,2013-02-16 05:16:38,It's fun but I'm 99% sure that's it's a pedo or a creepy hacker siting behind I computer taking all my information for the safety of ur info don't get this app,3,False,Creepy,False,,"[""negative"", 0.861396312713623]",-1
0,4624,simsimi,Marie Whitt,4624,2013-01-24 02:52:31,Simsimi is so funny and nice . This is a great app ! I recommend you to get this app today !!(:,5,False,Amazing,False,,"[""positive"", 0.9908801317214966]",-1
0,4625,simsimi,ADORABLE !!,4625,2013-01-20 15:18:18,I can talk to this thing for hours with out getting bored haha,5,False,AWEsome,False,,"[""positive"", 0.8957264423370361]",-1
0,4626,simsimi,Maddy.C,4626,2012-08-21 15:25:41,Some times my friends don't reply cuz they r busy but simsimi always has time for me!,4,False,I love it,False,,"[""positive"", 0.933273434638977]",-1
0,4627,simsimi,Garrettkmn,4627,2012-12-28 14:39:18,I super like it.. Kinda boring sometimes though,5,False,Awesooooome,False,,"[""positive"", 0.919187605381012]",-1
0,4628,simsimi,Happyfacezsquared,4628,2012-11-24 23:51:07,Simsimi is fun to talk to but is annoying because I even told him he was annoying and he told me Becky is too cute for me who is Becky and what does that mean,3,False,Confuzed❓❔,False,,"[""negative"", 0.803670346736908]",-1
0,4629,simsimi,Pwildd,4629,2012-11-22 00:41:00,This joint go it answer all your questions,5,False,Simsim,False,,"[""positive"", 0.7691241502761841]",-1
1,4630,simsimi,Coolgianna,4630,2012-11-21 23:15:49,Sim simi is fun because you all ways have someone to talk to,5,False,Sim simi,False,,"[""positive"", 0.9120016694068909]",-1
0,4631,simsimi,Yamirka,4631,2012-11-05 01:53:04,Ask anything it knows the answer,5,False,Ika,False,,"[""neutral"", 0.7216389775276184]",-1
0,4632,simsimi,Sandman 12345,4632,2012-10-24 02:05:52,Love it you can say anything if you can't decide jus get it,5,False,Epic beast awesome,False,,"[""positive"", 0.9585390090942383]",-1
0,4633,simsimi,Vanessbin;),4633,2012-10-05 01:17:57,This little robot is so fun to talk to when you are bored! Download it right now! Wow korean people are smart!<3,5,False,OMG SO SMART!,False,,"[""positive"", 0.9855750799179077]",-1
0,4634,simsimi,Awesome654,4634,2012-09-16 00:03:45,Best thing when ur bored or when u wanna do something fun,5,False,...,False,,"[""positive"", 0.922300398349762]",-1
0,4635,simsimi,keketwist7,4635,2012-09-14 22:09:20,Such a great app! And it being free makes it even better ;),5,False,Cute and fun,False,,"[""positive"", 0.9904643297195435]",-1
0,4636,simsimi,me myself and i 99,4636,2012-09-10 21:55:54,I can't stop using this app! I love the conversations I have!,5,False,Love this app,False,,"[""positive"", 0.9902212619781494]",-1
0,4637,simsimi,MeaganRoush,4637,2012-09-09 06:16:37,I absolutely love this app it's amazing and do funny I say everyone should get this app and it's FREE. (:,5,False,Simsimi,False,,"[""positive"", 0.9891124367713928]",-1
0,4638,simsimi,Amy Hysmith,4638,2012-09-03 21:10:29,Loving this app more than any other app,5,False,Excellent,False,,"[""positive"", 0.9875122904777527]",-1
1,4639,simsimi,Sweetness me,4639,2012-08-23 12:03:01,I love simsimi it makes me laugh and makes me happy when I have no one to talk to. Lol ENJOY,5,False,Hahaha,True,"[{""message_index"": 0, ""term_found"": ""no one to talk to"", ""message"": ""Hahaha I love simsimi it makes me laugh and makes me happy when I have no one to talk to. Lol ENJOY""}]","[""positive"", 0.9698734283447266]",-1
0,4640,simsimi,Mavdominator7,4640,2012-07-23 20:38:14,It's fun all accept it's a little inappropriate and swears sometimes.... It would be more fun if that was out 😔,4,False,Good but.…,False,,"[""negative"", 0.47931715846061707]",-1
0,4641,simsimi,FlirtyGurl,4641,2012-07-29 17:18:47,This is cool teach him bad words and you can have an argument,5,False,I luv it,False,,"[""positive"", 0.814197838306427]",-1
0,4642,simsimi,Themarine22,4642,2012-06-26 16:24:54,It's the perfect app when you're tired of boring convos with your friends!,4,False,Funny,False,,"[""positive"", 0.8890982270240784]",-1
0,4643,simsimi,Leiauh,4643,2012-07-20 18:16:06,Get it if you have nothing to do,5,False,Simsimi!,False,,"[""positive"", 0.5594415068626404]",-1
0,4644,simsimi,Rags fan,4644,2012-07-16 02:57:32,It's so fun you can ask him so many questions it's addicting love it 😍😘😄😊😃☺😉😚,5,False,Amazing,False,,"[""positive"", 0.9885098338127136]",-1
0,4645,simsimi,Robotmaniax,4645,2012-07-07 12:08:28,Simsimi say I was really nice and simsimi said that if I had a talking app he would download me he So SWeeet!!!!!,5,False,I like simsimi,False,,"[""positive"", 0.9707806706428528]",-1
0,4646,simsimi,AmusedArtist,4646,2012-07-01 02:53:20,Makes me smile every time I open the app.,5,False,Artist,False,,"[""positive"", 0.9779756665229797]",-1
