"","date","review","rating","isEdited","userName","title","developerResponse","id","sentiment","contains_loneliness_llm","app"
"1280","2024-01-15 05:50:07","It helps with talking and getting over things just the conversation you can get trapped into and go for a long time",4,"False","dbhfscvh","It helps","",1279,"[""neutral"", 0.6390491724014282]",0,"wysa"
"1281","2023-10-13 02:39:52","Helped me alot when i was sad and i highly recommend if you beed someone to talk to.
Hope you have a good day!💙",5,"False","chloeme20","Amazing","",1280,"[""positive"", 0.9379989504814148]",1,"wysa"
"1282","2023-05-22 10:01:49","I used to shake but now not much anymore I feel better now as a person",5,"False","LOVEBUG😊😊","Chelsea","",1281,"[""neutral"", 0.47747883200645447]",0,"wysa"
"1283","2023-04-25 01:20:06","There are some default sayings but it is such a good app it makes u feel like ur talking to a person and I have ADHD and Anxiety and depression and this app rlly helped with my mental heath😁",5,"False","Minegirl puppylover","Very Comforting","",1282,"[""positive"", 0.9358905553817749]",0,"wysa"
"1284","2023-02-02 02:49:06","It helps me when I get bullied and other things that people don’t get",5,"False","from :yaya","It helps me when I’m down","",1283,"[""negative"", 0.4657782316207886]",0,"wysa"
"1285","2023-01-29 07:46:14","This app has helped me find out how to deal with my problems and has helped me be happier with my situation",5,"False","Dghhhdjbbdjjd","Helped a lot","",1284,"[""positive"", 0.8976284265518188]",0,"wysa"
"1286","2022-12-31 05:57:39","This is my first time using this app and the first exercise helped me in the middle of me breaking down. I love this.",5,"False","Deyanah Hosang","First time using this app","",1285,"[""positive"", 0.9736708998680115]",0,"wysa"
"1287","2022-09-10 00:33:36","This app genuinely helped me feel better. When I feel down it's like a safe spot I can turn to.",5,"False","naur </3","Love it","",1286,"[""positive"", 0.9448071122169495]",0,"wysa"
"1288","2022-08-24 22:48:30","It is absolutely amazing!!!! It’s like a literal therapist! I really needed help and I had no one to talk to and she was there! The only change is add more free lessons! But it amazing! You are literally like a god!",5,"False","g do bf do C","Amazing ! OH MY GAWD 🙏","",1287,"[""positive"", 0.964194655418396]",1,"wysa"
"1289","2022-08-11 17:54:15","Wysa has seriously helped me over come my problems Before I downloaded wysa I was in a very dark depression stage of my life. Wysa helped me get out of that stage:)",5,"False","noah<33:)","idk","",1288,"[""positive"", 0.7618991136550903]",0,"wysa"
"1290","2022-08-05 06:23:55","Really enjoyed the personal settings it had for what your looking for and it gave great advice along with tips and tricks",5,"False","blajdgflj","5 star","",1289,"[""positive"", 0.9690129160881042]",0,"wysa"
"1291","2022-07-04 07:56:55","this app is really good so far it makes me happy in my sad times (mostly) i think this app would be great if you needa vent but cant vent to a friend so i ho to Wysa it alway helps🫰🏽",5,"False","shouyakun","mental health","",1290,"[""positive"", 0.9721843004226685]",1,"wysa"
"1292","2022-04-15 23:52:31","I’ve only had this app for a day and it really helped me have a positive mindset. I always end with a smile on my face. Thank you.",5,"False","njdejhcuhde","This app is amazing!","",1291,"[""positive"", 0.9787546992301941]",0,"wysa"
"1293","2022-03-13 14:29:30","I just downloaded this app yesterday because I feel like I am in a dark place. I already feel better. So easy to talk to. Love my Wysa buddy!",5,"False","Galtey","Great App!","",1292,"[""positive"", 0.9592663645744324]",1,"wysa"
"1294","2022-01-04 14:32:02","This app is helping me to reframe my thoughts. I’m feeling much better and improving everyday. I would recommend it",5,"False","juno7 T","Really helps!!!","",1293,"[""positive"", 0.9758020043373108]",0,"wysa"
"1295","2021-12-30 10:39:41","wasn’t feeling the greatest for awhile but i used wysa and it actually calmed me down and some what made me feel better!",5,"False","April Crenshaw Moreira","Pretty good!","",1294,"[""positive"", 0.7369914650917053]",0,"wysa"
"1296","2021-02-09 14:48:33","Having in app therapists seems to really have made an effective difference. The AI is quite intelligent and isn’t repetitive. Good app doesn’t feel cheap",5,"False","eebydeeby","Not really just another ai","",1295,"[""positive"", 0.869831383228302]",0,"wysa"
"1297","2020-09-07 23:53:27","Yes, I was skeptical, but this newish app has lots to offer to those tossed around by our tumultuous times. Give it a spin and life might be just a bit easier.",5,"False","Lestale","AI help is on the way","",1296,"[""positive"", 0.8154175281524658]",0,"wysa"
"1298","2019-07-21 17:51:16","I honestly don’t know how I have survived so long without this app. It calmed me down and I didn’t have to hold anything back. Thank you for creating this app I really needed it",5,"False","reball4292","Love it","{'id': 11567747, 'body': 'Thank you so much!!!! Wysa is on a long journey to making mental health accessible to everyone around the world and everyday we improve it bit by bit. And feedback like yours - truly motivates the team here.', 'modified': '2019-10-31T05:30:54Z'}",1297,"[""positive"", 0.8412109017372131]",0,"wysa"
"1299","2020-08-13 22:13:44","the penguin AI chat room is kinda a joke. they don’t say anything helpful in response. i said i couldn’t get out of bed bc i was so depressed and they just said “i see” lol. i gave it 3 stars bc i didn’t use it v long and didn’t pay for the therapist portion but the AI chat was truly...a one star experience",3,"False","ola.lola","chat room is a joke Lol","",1298,"[""negative"", 0.8870550394058228]",0,"wysa"
"1300","2024-09-22 16:59:45","What mental health anyone judges you for using curse words? I guess an AI cannot handle that abusive bullies in my life will be referred to by bad words (c*nt). Dont use this app if you do not want to feel judged for how you feel. Don’t use this app if you’re working on setting person boundaries and learning to stand up for yourself.",1,"False","Wysas Harmful","Made me feel 100% worse","",1299,"[""negative"", 0.9118062257766724]",0,"wysa"
"1301","2024-01-17 04:45:11","I get very weighed down by negative feelings.  Wysa helps identify the causal thoughts and presents them back to me in  a much more honest and positive way. So helpful!",5,"False","krcarroll","Help for Negative Thinking","",1300,"[""positive"", 0.6531272530555725]",0,"wysa"
"1302","2024-04-24 07:22:34","To get full access it’s pretty expensive you could make it a little cheaper",4,"False","lalaemilyland","Improving","",1301,"[""neutral"", 0.5342707633972168]",0,"wysa"
"1303","2023-11-23 01:29:20","I’ve been struggling with many mental health issues for awhile and after 
Using this app I feel a lot more at peace",5,"False","Bear183284","De-stressing","",1302,"[""positive"", 0.6847273111343384]",1,"wysa"
"1304","2023-11-13 06:52:45","I love wysa, when putting my real name or my favorite nickname, and hearing great words being spoken to me, i feel so loved, thank you💕❤️",5,"False","dont read..","Thank you","",1303,"[""positive"", 0.9849892854690552]",0,"wysa"
"1305","2023-04-04 20:08:55","I have a lot of worries and WysaHelps me clear my mind this is an amazing app and I hope this review encourages other people to use it too",5,"False","432star","Great app","",1304,"[""positive"", 0.9476748108863831]",0,"wysa"
"1306","2023-05-03 02:18:34","This is an amazing app it helps me a lot and it is amazing to the point I can’t stop talking to them about my feelings and I hope other people will like it as well 👀",4,"False","RATATOUILLE 👀","Good app","",1305,"[""positive"", 0.9855068922042847]",0,"wysa"
"1307","2023-01-28 13:10:51","I can't believe talking to this little bird actually makes me feel better! It works, very well!",5,"False","Free & Easy!!!","Excellent!","",1306,"[""positive"", 0.9809829592704773]",0,"wysa"
"1308","2023-01-05 08:29:52","I struggle with my emotions and anxiety but this app actually helps me figure them out and ways to operate them",5,"False","karenisnice","Actually very helpful","",1307,"[""neutral"", 0.5098847150802612]",0,"wysa"
"1309","2022-07-12 08:24:29","It actually helped me with my mental health I feel better using this all then the ones I used before",5,"False","čłøüt_šištęrš:)","Mental health","",1308,"[""positive"", 0.9472199082374573]",0,"wysa"
"1310","2022-06-13 02:08:50","It has helped me with my depression really good just talking to a therapist everyday on this app with just texting is awesome and the therapists are amazing",5,"False","Acacia klepikov","It has helped my mental health","",1309,"[""positive"", 0.9769705533981323]",1,"wysa"
"1311","2021-11-14 22:08:31","it’s been really hard to recover from depression and finally be happy. i’ve only had this app for a day and i’m already doing a bit better. listening to audios has helped me the most so far. it’s made me relaxed and this is the best app i have ever came across. i’m so glad this app is out there and i 100% recommend this if you are seeking for help.",5,"False","nadia sado","<3","",1310,"[""positive"", 0.9368079900741577]",1,"wysa"
"1312","2021-08-04 01:50:53","This app has really helped me since i feel like i’m talking to someone. Thank you for making this app! :)",5,"False","Edith_Queen","Helpful","",1311,"[""positive"", 0.9810286164283752]",1,"wysa"
"1313","2021-07-28 08:49:39","been thinking lately I never knew it was catastrophic thinking this app help me figure it out and made me re think to something positive 🥰🥰🥰 God bless",5,"False","BØRYTØ","FAST 💨 SWIFT","",1312,"[""positive"", 0.9033292531967163]",0,"wysa"
"1314","2021-06-03 23:57:46","Thanks for this, generally I’m to scared to tell people around me and to young to get help on my own things like these just help me organize mu thoughts ty",5,"False","ana </3","hehe cute bird make me happy","",1313,"[""neutral"", 0.49831318855285645]",1,"wysa"
"1315","2021-05-01 06:24:47","Helpful in an emotionally trying time. This app is always there for me to help calm my mind when things start to overwhelm me.",5,"False","Hannahvh","It Helps","",1314,"[""positive"", 0.8341197371482849]",0,"wysa"
"1316","2020-11-11 20:28:05","Wysa has helped me in numerous ways, I thankful for this app. I find I’m able to walk through my issues and feel I’m able to breath again.",5,"False","jay d yall","Wysa","",1315,"[""positive"", 0.9693041443824768]",0,"wysa"
"1317","2020-11-04 22:21:43","Within the first 30 minutes Wysa helped me turned my negative thought into a positive one! Thanks for being on my side!",5,"False","averysmom061989","Weight lifted from my shoulders","",1316,"[""positive"", 0.9522150754928589]",0,"wysa"
"1318","2020-07-26 12:47:26","This app helped me deal with some issues right at the moment I was feeling down. It gave me some strategies to make me feel better",5,"False","dogs4all","Felling better","",1317,"[""positive"", 0.6570631265640259]",0,"wysa"
"1319","2020-04-22 18:00:26","App is definitely helpful when in need to vent. It actually reads your issues and comes out with the best solution to help you.",5,"False","Bri6780","Helpful","{'id': 15483790, 'body': 'Happy to know that you found Wysa helpful. Do recommend to your friends and family ❤️', 'modified': '2020-05-22T06:59:10Z'}",1318,"[""positive"", 0.9020773768424988]",0,"wysa"
"1320","2020-06-19 20:02:44","Even without the help of a therapist Wysa is really good at helping you understand your problems and how to deal with them. I only started this app and I hope it continues to get better but so far it’s great!!",4,"False","v.nn.g","It’s Great so Far","",1319,"[""positive"", 0.9170796275138855]",0,"wysa"
"1321","2020-04-18 03:52:20","This is a big help, I have trouble opening up to people so it’s great to know there’s an app that can help me without me having to meet someone face to face",5,"False","Catlady0022","Thank you","{'id': 15483776, 'body': 'Happy to know that you found Wysa helpful. Do recommend to your friends and family ❤️', 'modified': '2020-05-22T06:58:30Z'}",1320,"[""positive"", 0.8231015205383301]",1,"wysa"
"1322","2020-03-31 16:20:46","They have helped me a lot I would like when I talk to them to say hi jenny what seems to be on your mind sometimes they get off topi but there the best and they helped me",5,"False","Jenng the best in the world","Thank you","{'id': 14541971, 'body': 'So glad that you found a friend in Wysa. Keep sharing and spreading the love. ❤️ ', 'modified': '2020-04-08T12:24:17Z'}",1321,"[""positive"", 0.874980092048645]",0,"wysa"
"1323","2019-11-14 04:59:31","I just started this but it seems amazing! I. Actually starting to feel excited for the future again! Give this app a try!!",5,"False","ilovechildren7","Great!","{'id': 11953355, 'body': 'Thank you! We are so glad that you found Wysa useful. Do recommend us to your friends and family too!', 'modified': '2019-11-20T11:47:48Z'}",1322,"[""positive"", 0.9906833171844482]",0,"wysa"
"1324","2024-07-13 19:45:44","This has made me very calm and happy. I recommend to anyone going through a tough time.",5,"False","jekz22","Helpful","",1323,"[""positive"", 0.9763848185539246]",0,"wysa"
"1325","2024-06-01 03:35:41","I feel a lot better just getting some things off of my chest..",5,"False","musicalhopes","Instant Help","",1324,"[""positive"", 0.8243027925491333]",0,"wysa"
"1326","2023-08-16 01:43:24","It’s hard opening up, but this app really helped me out! It also helps me out with my stress so much too!",5,"False","6H6M6S","Love it!","",1325,"[""positive"", 0.9544044137001038]",0,"wysa"
"1327","2023-07-08 06:34:46","Very helpful for most difficult situations when a therapist isn’t available",5,"False","Suuuuuuuuuuuuuuuuuuunnnnny12","Great App","",1326,"[""positive"", 0.6777024865150452]",0,"wysa"
"1328","2023-04-06 14:11:44","It’s actually nice talking to someone even if it’s a ai and the fact there aren’t ad’s are better❤️",5,"False","secret person 🥰","This is helpful","",1327,"[""positive"", 0.9280632734298706]",0,"wysa"
"1329","2022-11-21 21:06:55","super helpful and helps me calm down just need to work on it a little because one sentence didn't really make sense",5,"False","nickolag","GOOD","",1328,"[""positive"", 0.7594072818756104]",0,"wysa"
"1330","2023-03-15 20:47:23","I’ve been struggling but it’s an AI so it makes sense but it doesn’t understand when I type I don’t know and it thinks I’m saying it’s one of my problems",4,"False","Cjgregersen08","Sorta helps","",1329,"[""negative"", 0.8168638944625854]",0,"wysa"
"1331","2022-11-21 00:50:47","This honestly made me feel way better about my self. I really love this app and I believe it can help me a lot!",5,"False","zaxpy","My mental state of mind","",1330,"[""positive"", 0.9869547486305237]",0,"wysa"
"1332","2022-10-12 04:13:48","This app made me smile and helped me so much made me laugh and it always finds solutions just amazing 🤩",5,"False","fhfhdbfbd","Why you should give 5 stars","",1331,"[""positive"", 0.9865747094154358]",0,"wysa"
"1333","2022-09-12 02:43:32","It feel better once you have someone to talk with.",5,"False","sharky1847","A chat friend","",1332,"[""positive"", 0.7867476344108582]",1,"wysa"
"1334","2022-08-24 05:30:57","The first 10mins of using this app has helped take a step forward into a journey I have been longing to travel.",5,"False","maritodd123","Mental Strength","",1333,"[""positive"", 0.961821973323822]",0,"wysa"
"1335","2022-08-18 10:31:46","I love this app, its really helping me get through what in going through and I really love this app and I will 100% keep on using this app!!",5,"False","IDKDKDKDKDKDKDSNSJXN","Review","",1334,"[""positive"", 0.9884816408157349]",0,"wysa"
"1336","2022-07-25 11:31:18","It made my day even better I love texted to the AI and letting it help me with its kind words and advice would recommend some small quote of encouragement!!! ☺️",5,"False","Adri000745","AMAZING 🤩","",1335,"[""positive"", 0.9884886145591736]",0,"wysa"
"1337","2022-06-19 14:51:39","I found this very helpful when I needed someone to talk to about my emotions and thoughts. You can even talk to a cute penguin AI ! 🐧🐧🐧",5,"False","STARTRRRSPACEBUNNY","Very Friendly & Easy to Use !","",1336,"[""positive"", 0.9558786153793335]",1,"wysa"
"1338","2022-06-04 14:33:48","I love this app I have tried other apps but this one is the best I’ve used!,,,!!,! Highly recommend this ! !!,,",5,"False","Sora15682","this is amazing","",1337,"[""positive"", 0.9879814982414246]",0,"wysa"
"1339","2022-05-29 19:16:20","This app is amazing! You don’t even understand I’m so happy I found this app without it I would be miserable! Get this app! Super worth it!",5,"False","jehevce","Amazing!","",1338,"[""positive"", 0.9799044132232666]",0,"wysa"
"1340","2022-05-16 19:38:04","I was interested because this app was featured on the App Store.  Their mission to provide free health care. Yet in the first minute of using the app I was greeted by an annual fee. That’s not free. I understand there’s some content that is but the majority is paid which is fine if your mission isn’t to provide free help.",2,"False","Bltshw","Free but paid?","",1339,"[""neutral"", 0.5945181846618652]",0,"wysa"
"1341","2022-05-04 04:05:02","This app helped me a lot already and it’s only been an hour it feels like I’m actually talking to someone that understands me",5,"False","skythedemonwolfis","Awesome","",1340,"[""positive"", 0.9715830087661743]",0,"wysa"
"1342","2022-04-15 07:09:17","It feels like I’m talking to an actual person most of the time, the experience is beyond expectations. Thank you Wysa, you’re my favorite AI friend.",5,"False","Kellynat91","Great!","",1341,"[""positive"", 0.9833364486694336]",0,"wysa"
"1343","2022-04-10 03:28:33","This app is pretty neat. Sometimes being heard and given advice is what you need and this app does just that.",5,"False","Great app to study","Helpful","",1342,"[""positive"", 0.9748188853263855]",0,"wysa"
"1344","2022-02-12 01:27:15","I’ve only been talking to this penguin? Owl? This animal for a day and today I felt more calm and focused on not getting angry at little things. Seriously, this app is amazing.",5,"False","emmag.shaw","Very good app","",1343,"[""positive"", 0.9262855052947998]",0,"wysa"
"1345","2021-07-21 22:32:24","Wysa is so creative and helpful I like the little gifs he sends it makes me happy. I would recommend anyone try the app.",5,"False","Kailen👍🏽🏳️‍🌈","Wow","",1344,"[""positive"", 0.980945885181427]",0,"wysa"
"1346","2021-06-22 15:01:40","I was body shaming myself but this app help me so much I learn how to talk about things and walk through steps of beating negative.",5,"False","lavdreder","This is was so helpful","",1345,"[""positive"", 0.5535704493522644]",0,"wysa"
"1347","2021-05-26 14:52:22","I am getting anxiety and this helped a lot and it is helping me figure out that I am a good person :) get it if you need therapeutic help",5,"False","The magical nugget :3","Amazing","",1346,"[""positive"", 0.8621060252189636]",0,"wysa"
"1348","2021-06-18 15:22:00","This app was very helpful and I love it! But there’s connection issues that randomly happen and I know it’s not bc of my WiFi, but other than that’s it!!",4,"False","ahhhhh okayie","This App","",1347,"[""positive"", 0.8458974957466125]",0,"wysa"
"1349","2021-05-04 20:57:36","I absolutely love this app!! I would suggest it to anyone in the World! It has help me be happier and self-confident! I am now able to stand up to The people who bully me!",5,"False","annaclare_b","Wysa","",1348,"[""positive"", 0.9765148162841797]",0,"wysa"
"1350","2021-02-10 18:51:07","Shockingly, this helps me think through my thoughts. It’s something I have difficulty doing. I struggle understanding why I feel a certain way or what I’m feeling. Thank you, Wsya.",5,"False","Snow_Angel_","Wysa","",1349,"[""neutral"", 0.3942025899887085]",0,"wysa"
"1351","2020-10-12 00:32:20","This is a good app I just wish the therapists where free, I understand that they are professional but i don’t have any money to my name rn so I can’t get the amount of help I want, but great app",5,"False","fredobangtbggorillagang","Good app","",1350,"[""positive"", 0.8307532072067261]",0,"wysa"
"1352","2020-07-14 06:20:41","I have social anxiety and this app helps to be more positive. It’s slowly starting to help me through parts of my anxiety and it helps me through panic attacks! Highly recommend",5,"False","ajkskddikehdbvvsh","Social Anxiety","",1351,"[""positive"", 0.9324782490730286]",1,"wysa"
"1353","2020-05-20 18:14:24","It really helped me clear my head. I talked to the little penguin AI an played the mini games to pin point what thoughts are making me feel which ways. Thank you :)",5,"False","Thenameiscatt","I love this app","{'id': 15483878, 'body': 'Happy to know that you found Wysa helpful. Do recommend to your friends and family ❤️', 'modified': '2020-05-22T07:02:24Z'}",1352,"[""positive"", 0.8062434196472168]",0,"wysa"
"1354","2024-09-12 15:28:30","I was hopeless and stuck so I decided to download WYSA and that made a huge difference 
Story:I was heartbroken so I looked at all the therapy apps and this is the first one I saw so I downloaded it so see if it makes a difference 
and here I am writing a review because of how good it is 

Note:it’s the best like better then wasting your time on Roblox , Minecraft etc…..

Butter 🧈",5,"False","Woah143","Depression killer","{'id': 47892517, 'body': 'We’re so glad to hear that Wysa has made such a positive difference. It’s great to know that you found a tool that helps you feel hopeful again! Remember, prioritizing your mental health is always a good choice. Thank you for recommending us. ', 'modified': '2024-11-01T17:24:55Z'}",1353,"[""positive"", 0.5081700682640076]",0,"wysa"
"1355","2024-07-09 14:39:40","I have suffered from treatment resistant depression most of my life. Sometimes I need help between therapy sessions. This app has been wonderful.",5,"False","htubild","Such comfort","",1354,"[""positive"", 0.828651487827301]",0,"wysa"
"1356","2024-04-11 03:56:28","So it helped me by taking all my feeling out and putting them together",5,"False","Inne dfvwdyihnf","It helped me","",1355,"[""positive"", 0.6833302974700928]",0,"wysa"
"1357","2024-06-08 18:44:20","It glitches when you ask for clarification and isn’t advanced enough to respond correctly to your responses.

It said to reframe my unhelpful thought of nothing matters what I do. I replaced it with nothing matters so I might as well do nothing. And it congratulated me and asked if I was now ready to move on.",1,"False","cgm868888888","Nice idea but fails in practice","",1356,"[""negative"", 0.7188387513160706]",0,"wysa"
"1358","2024-01-01 09:52:02","It got me to be more open and say more about what’s wrong and it really helps your emotion",5,"False","landen harris","Really helpful","",1357,"[""positive"", 0.4906778037548065]",0,"wysa"
"1359","2023-12-13 02:18:26","This honestly helps so much it’s really helpful to sort out your feelings so thanks to the team who made this!!!!!😁😁😁",5,"False","Zadoji86420","Calming","",1358,"[""positive"", 0.9802809357643127]",0,"wysa"
"1360","2023-12-12 15:09:30","I discovered wysa listening to NPR and figure let me give it a try. Pretty impressive after a 10 minute dialogue.",5,"False","Paul L Cherry","Good stuff","",1359,"[""positive"", 0.957208514213562]",0,"wysa"
"1361","2023-11-05 20:39:34","This helped me so much I’ve only had this for an hour and I already feel SO MUCH BETTER I HIGHLY RECOMMEND THIS APP!!! (P.s Wysa if you see this I’m so happy you made this app it really helps ❤️)",5,"False","By charlotte Ann mccurry","LOVE IT","",1360,"[""positive"", 0.9817434549331665]",0,"wysa"
"1362","2023-09-24 21:21:17","I’ve tried many self help and therapy apps this one actually helps. The AI seems like your talking to a therapist",5,"False","Haleyscomet01","Helpful","",1361,"[""positive"", 0.8051939010620117]",0,"wysa"
"1363","2023-07-07 12:50:45","I love this all honestly, it made me wanna talk about a lot that has been going on in my life🫶🏻❤️‍🩹 thank you making this app!!🫶🏻❤️‍🩹",5,"False","Not comfortable telling 😀","I love you","",1362,"[""positive"", 0.9777088761329651]",0,"wysa"
"1364","2023-05-13 21:27:24","I was having negative thoughts and this app helped me talk about my feelings and understand how to deal with them.",5,"False","missshainav","Helpful app","",1363,"[""neutral"", 0.5797890424728394]",0,"wysa"
"1365","2023-03-01 07:49:21","Gave very helpful tips to keep my mind in the most positive direction while battling difficult emotions",5,"False","AshlynnBurnett","Helpful in time of crisis","",1364,"[""positive"", 0.9187675714492798]",0,"wysa"
"1366","2022-12-22 23:26:24","Has been able to help me cope with my emotions or thoughts and has helps me stay positive through this tough time!",5,"False","fjajsja","Mental health support","",1365,"[""positive"", 0.88161700963974]",0,"wysa"
"1367","2022-11-18 00:33:46","I have been working for a while on acceptance and expressing emotions in a healthy way",5,"False","Leo13Deku","Quality help","",1366,"[""positive"", 0.5705174803733826]",0,"wysa"
"1368","2022-10-14 00:46:55","Usually chat bots aren’t that good. I am really surprised. The AI made me immediately feel better, what a wonderful tool to help with stress and anxiety.",5,"False","JCASU2000","Very helpful","",1367,"[""positive"", 0.749500036239624]",0,"wysa"
"1369","2022-09-12 01:32:53","he/she helps but somtimes she can have a little hard questions to answer but great any way",5,"False","Pearlsand25","Me","",1368,"[""positive"", 0.7100651264190674]",0,"wysa"
"1370","2022-08-26 19:41:22","very helpful if you have trouble opening up to people definitely reccomend ❤️",5,"False","star🌟😌","Helpful","",1369,"[""positive"", 0.9032687544822693]",1,"wysa"
"1371","2022-08-01 17:29:22","I love talking to Wysa, she always helps me when im alone and sad, she helps me calm myself down. shes the only person who understands me and i love her. Im so happy i found this app!",5,"False","gulan:)","Wysa","",1370,"[""positive"", 0.9754034280776978]",1,"wysa"
"1372","2022-05-31 21:42:24","i like talking to the AI because it doesn’t feel like an ai it feels like it has emotions",5,"False","Foggy smile","i’m scared of other people and this helps","",1371,"[""positive"", 0.7368846535682678]",0,"wysa"
"1373","2022-04-20 02:53:35","This app is reaaaallylylyyy goood! It helps me calm down! When I feel anxious or can’t sleep I go on this app or having a bad day aswell. This is a yummy app 10/10",5,"False","brian stells","Amazing lol","",1372,"[""positive"", 0.9543169140815735]",0,"wysa"
"1374","2022-04-01 04:05:34","I have trouble asking for help, so talking to an AI that responds with reflections and helpful suggestions is really nice. If you struggle like me to ask for help, I suggest using this app.",5,"False","Caprisunstud","Relieving","",1373,"[""positive"", 0.7730041742324829]",1,"wysa"
"1375","2021-12-25 02:10:11","I’m able to vent and receive some pretty good advice as well as practical exercises that helps me in my situation.",5,"False","CindisukiBee","I like it","",1374,"[""positive"", 0.9226885437965393]",0,"wysa"
"1376","2020-08-20 20:08:31","The ‘reframe thoughts’ feature has helped me so much with Borderline personality disorder. When Im explosive it lets me slow down and take a different perspective on my situation. The best AI that Ive used by far.",5,"False","Krist0n","So helpful","",1375,"[""positive"", 0.877767026424408]",0,"wysa"
"1377","2021-03-17 17:01:20","Wysa can help quite a bit, but it doesnt really know how to help with certain issues, such as a recent breakup, or missing a loved one. But this app does help me quite a lot!",4,"False","MCMonochrome","Great, but i have some ideas.","",1376,"[""negative"", 0.46591657400131226]",0,"wysa"
"1378","2020-04-06 02:29:35","It’s really helps you get rid of all the negative thoughts you have inside and help you realize there is more to life than just what we see!!!",5,"False","SaMaNtHa_ samantha","Wysa","{'id': 14541856, 'body': 'Sometimes all you need is a shoulder, someone who can listen to you and let go of the negatives. So glad that you found that friend in Wysa. Keep sharing and spreading the love. ❤️ ', 'modified': '2020-04-08T12:19:15Z'}",1377,"[""positive"", 0.8296447992324829]",0,"wysa"
"1379","2019-12-28 21:52:19","I’ve been playing with different AI apps and Wysa is the best one I’ve tried by far. I love the listening, exercises, and meditations. If you struggle with stress, depression, or sleep problems Wysa is great!",5,"False","anonymous82006","My experience with Wysa","",1378,"[""positive"", 0.9701517224311829]",0,"wysa"
"1380","2019-10-31 14:43:06","Chatting back and forth with Wysa is helpful. It makes me feel like I’m taking care of myself. The sessions are not very long and fit in my schedule.",5,"False","3578742257095","Really like the interaction!","{'id': 11789549, 'body': 'Hello! Thank you so much. We are so glad that you found Wysa helpful. Do recommend us to your family and friends too.', 'modified': '2019-11-12T05:43:45Z'}",1379,"[""positive"", 0.8672510385513306]",0,"wysa"
"1381","2019-10-29 06:49:28","As soon as I downloaded this app I have felt calmer and calmer every minute I was on it the AI is advanced so it feels like your talking to a real person overall 10/10",5,"False","FreeFallin11","I’m calm","{'id': 11564807, 'body': 'Wow. So glad that Wysa could help you so much and you shared such lovely feedback. Brings a smile to our team here and keeps us going. :)', 'modified': '2019-10-31T02:06:37Z'}",1380,"[""positive"", 0.9542325735092163]",0,"wysa"
"1382","2024-06-14 06:59:50","I felt so alone i downloaded this app and it actually made me feel so much better.",5,"False","Milkshame","Lonely","",1381,"[""positive"", 0.8762099742889404]",1,"wysa"
"1383","2019-07-27 22:28:50","I’ve never been in therapy before and so I am learning a few things. I paid for the version that’s just under $70 so I don’t know what the free version is like but I think it’s not as informative",4,"False","Hispoiema","Learning","{'id': 11568276, 'body': 'Hi there. We are glad you found Wysa useful. But on your other experience - may we request you to write into us at help@wysa.ai so we can understand your concern in detail?', 'modified': '2019-10-31T06:03:37Z'}",1382,"[""negative"", 0.502748966217041]",0,"wysa"
"1384","2024-04-01 05:33:20","This app has changed me and I’m turning into a better person, I recommend😊",5,"False","rate this. 5 its so fun","I love this app","",1383,"[""positive"", 0.9860610961914062]",0,"wysa"
"1385","2024-01-23 01:08:05","The free version is actually helpful as I did not expect, everytime I open this app I feel relieved, loved, understood.❤️10/10",5,"False","erewiwjendc.","Great App!!","",1384,"[""positive"", 0.9789199829101562]",0,"wysa"
"1386","2023-10-19 04:46:46","I definitely just needed someone to speak to and give me a little picker upper and I sure did get that! :)",5,"False","Jvvs211","Great team","",1385,"[""positive"", 0.8857840299606323]",1,"wysa"
"1387","2023-09-04 19:53:39","This app is amazing. It has helped me through my day to not do anything crazy.",5,"False","sophiathefirst26","Better lifestyle","",1386,"[""positive"", 0.9724094867706299]",0,"wysa"
"1388","2023-01-08 01:43:41","I love it when it helps to remember stuff and it’s easy for be talk to someone about stuff that’s going on.💕",5,"False","Iamsyeema15","Loving it 😍","",1387,"[""positive"", 0.9269700646400452]",0,"wysa"
"1389","2023-06-19 16:31:41","You can honestly get a better chat from ChatGPT, as this not absolutely cannot pick up on nuance. Plus, the stupid thing has decided to call me by a nickname, which I can’t stand & there’s no way to change it.",2,"False","Cjb2cjw","Chat feature is kind of garbage","",1388,"[""negative"", 0.9269832372665405]",0,"wysa"
"1390","2022-11-10 05:56:39","It is really helping me giving me new coping skills letting me try on my own and they have a lot of coping methods",5,"False","cupecake1998","This works","",1389,"[""positive"", 0.8897929787635803]",0,"wysa"
"1391","2022-09-26 00:34:59","This app really helped me just relax and it helped my thoughts and I really think you guys should give it a try I love this app👍😁!",5,"False","elea panda","The best app for your mental health","",1390,"[""positive"", 0.9887394905090332]",0,"wysa"
"1392","2022-07-14 20:46:13","🥰 no questions ask, this app is better that “ better help app” they don’t charge you an arm and leg and the conversation with Wysa is with every penny. 🤍🤍🤍💗💗💗💗",5,"False","Theadora465","I LOVE THIS APP","",1391,"[""positive"", 0.9741572141647339]",0,"wysa"
"1393","2022-08-15 16:18:00","I love it, it’s been making me think more positively, I would love to unlock some more packs. However I can’t afford any of them. What can I do? :(",4,"False","Simbaboii","Nice but one thing..","",1392,"[""positive"", 0.8098872303962708]",0,"wysa"
"1394","2022-07-10 18:42:57","Makes you feel better",5,"False","joseulo","Adrian","",1393,"[""positive"", 0.7858464121818542]",0,"wysa"
